,Id,title,source URL,body,time,keywords,country,data source,language
976,FL-2020-000038-EGY,"Egypt sends over 197 tonnes of humanitarian aid to Sudan, S. Sudan amid deadly floods - Politics - Egypt - Ahram Online",https://english.ahram.org.eg/NewsContent/1/64/379902/Egypt/Politics-/Egypt-sends-over--tonnes-of-humanitarian-aid-to-Su.aspx,"Egypt has sent more than 197 tonnes of food and relief aid to both Sudan and South Sudan in coordination with Egyptian civil society organisations, the social solidarity minister said on Sunday, in the wake of devastating floods.

Dozens of people have been killed in Sudan and South Sudan and hundreds of thousands displaced as the Nile reached its highest level in a hundred years.

The NGOs that participated in the aid included the Egyptian Red Crescent, the Egyptian Food Bank, the Orman Association, El-Jamia El-Shareyah, Misr El-Kheir, El-Ber Wel Tawqa, Resala, and Dr. Mostafa Mahmoud Charity Association, the statement read.

The 109-year old NGO Egyptian Red Crescent, which follows the standards of the International Movement of Red Cross and Red Crescent, has sent an international relief team to South Sudan to distribute aid, in coordination with the Sudanese Red Crescent Society and South Sudan Red Cross, executive director Rami El-Nazer said.

Another team transporting aid prepared by the ERC stayed in Sudan for three days to assess the situation and provide emergency relief to those afflicted, El-Nazer added.

In the statement, Social Solidarity Minister Niveen El-Qabbag voiced solidarity with people of the two countries, saying that Egypt has always supported the people of fraternal nations during crises.

The floods in Sudan have affected more than half a million people, destroyed or damaged tens of thousands of homes, and raised the risk of disease outbreaks, the UN said on Thursday.

Due to the overflowing of the White Nile, around 5,000 people in South Sudan have been displaced and over a hundred have died, according to the South Sudanese state news agency.

Egypt has sent several batches of aid to Sudan as part of an ongoing aid airlift operation launched upon the directive of President Abdel-Fattah El Sisi to help the Sudanese people deal with the disaster.

In addition, Health Minister Hala Zayed travelled to Sudan on Tuesday to offer assistance, accompanied by a 20-strong team of doctors with different specialisms, as well as a number of nurses and experts in epidemic control.

Short link:

",2020-09-13 07:00:00+00:00,"['floods', 'amid', 'aid', 'egypt', 'red', 'egyptian', 'sudanese', 'sent', 'south', 's', 'sudan', 'sends', 'tonnes', 'team', 'crescent', 'deadly', 'humanitarian', 'solidarity']",Egypt,news article,English
912,FL-2019-000179-CAN,Spring flooding in Canada: Are you at risk this year? - CTV News,https://www.ctvnews.ca/canada/spring-flooding-in-canada-are-you-at-risk-this-year-1.4337430,"With stubborn snow still on the ground in much of the country after one of the coldest winters in recent history, the threat of flooding looms large everywhere from New Brunswick to Alberta, according to Environment Canada.

The weather agency’s senior climatologist David Phillips said they will typically see the risk of severe springtime flooding in just one or two areas of the country, this year he said there are potential flood issues from the Maritimes through Quebec and Ontario and into the Prairies.

With few opportunities for snow to melt this winter, Phillips said a sudden transition to warm weather could increase the flooding risk.

“In every area we’re seeing snow that fell before Halloween is still there on the ground,” he told CTV’s Your Morning on Friday. “Heavy, deep snowpack, we haven’t got rid of it much this winter because we had the second coldest winter in 16 years and record cold in the Prairies and other parts of the country.”

New Brunswick, in particular, is at risk of another year of springtime flooding following record-high water levels and flooding in 2018, which caused millions of dollars in property damage. Phillips said the situation is just as critical as it was last year.

In Quebec, Phillips said southern portions of the province may struggle with flooding this spring. Quebec City has received more than 100 centimetres of snow this winter that still needs to melt, Phillips said.

With a dramatic warm up on the way in Ontario just in time for the first official day of spring, Phillips said northern parts of the province, including Sudbury, could see some flooding this year depending on how quickly temperatures rise.

Phillips said southern Manitoba, particularly Winnipeg and low-lying areas around the Red River, could be threatened with flooding this spring.

Saskatchewan does not appear to be currently at risk for flooding this spring, according to Phillips.

Further west, Phillips said Edmonton and areas to the north could experience flooding this year.

Despite “terrible” flooding in British Columbia the past two springs, Phillips said this year doesn’t look as bad for the province thanks to normal snowfall amounts in alpine areas.

The amount of snow on the ground isn’t the only predictor of flooding, Phillips said. Daily temperatures and rainfall in the spring can also determine the potential for flooding.

“What you need is the convergence of several weather situations that could cause you to get rid of that snow in a rush,” he explained. “You don’t want to go from slush to sweat. You want kind of an easy, slow [transition] into the spring and that would in fact help to diminish the flood risk.”

Phillips said a warmer climate can contribute to an increase in flooding every year because the atmosphere can hold more moisture, which can result in heavier rain.

“My sense is that trend has been there in recent decades and there’s no reason to suggest that it won’t go away,” he said. “I think that is something that we’re going to have to live with in the years to come.”",2019-03-15 07:00:00+00:00,"['snow', 'flooding', 'province', 'winter', 'risk', 'quebec', 'weather', 'ground', 'canada', 'spring', 'phillips']",Canada,news article,English
531,Drought_Ghana_2019_Aug,New high yielding maize varieties introduced to farmers - Ghana Business News,https://www.ghanabusinessnews.com/2019/08/11/new-high-yielding-maize-varieties-introduced-to-farmers/,"Share this with more people!

Two high yielding hybrid maize varieties have been introduced to farmers at a field show at Tinkong in the Eastern Region.

The field show, which was organised by the Legacy Crop Improvement Centre (LCIC) , a private foundation seed producing company was attended by seed and crop farmers from all over the country.

Speaking at the ceremony, Mr Amos Rutherford Azinu, CEO of LCIC said the two maize varieties, Aburo Legon and Abeefo Aburo could yield ten tons per hectare or 88 mini bags per acre.

He said the maize matures in 95 days and are planted two seeds per a hole within the distance of 50 centimetres by 70 centimetres and explained that such high yielding maize varieties were developed to ensure food security and help improve on the incomes of farmers.

Professor (Prof)Pangirayi Tongoona of the West African Centre for Crop Improvement(WACCI) of the University of Ghana , a maize breeder and a member of researchers who developed the maize varieties said the two maize varieties were single cross hybrid maize varieties.

Prof Tongoona said the varieties are not Genetic Modified(GM) products and tastes good when used to produce local dishes like banku, kenkey, akpele and others and could also be used for any industrial production.

He said the issues raised by the farmers and the research team would be taken into consideration in further development of the maize varieties .

Mrs Augusta Nyamadi-Clottey, Executive Secretary of National Seed Trade Association of Ghana[NASTAG] said, the seed trade association is an umbrella body of all players in the seed industry and the association was opened to all for information .

Mr Joseph Amartey , Chief Executive Officer of Victory Farms urged the researchers to consider further improvement of the maize varieties to produce two cobs per a plant.

He also appealed to the researchers to consider making the new maize varieties pest and drought resistant.

Source: GNA",2019-08-11 07:00:00+00:00,"['crop', 'association', 'used', 'trade', 'farmers', 'seed', 'varieties', 'yielding', 'maize', 'introduced', 'researchers', 'high']",Ghana,news article,English
74,DR-2015-000134-SOM,Congo Brazzaville to Hold Referendum - allAfrica.com - AllAfrica.com,https://allafrica.com/view/group/main/main/id/00039134.html,"AllAfrica publishes around 900 reports a day from more than 130 news organizations and over 500 other institutions and individuals, representing a diversity of positions on every topic. We publish news and views ranging from vigorous opponents of governments to government publications and spokespersons. Publishers named above each report are responsible for their own content, which AllAfrica does not have the legal right to edit or correct.

Articles and commentaries that identify allAfrica.com as the publisher are produced or commissioned by AllAfrica. To address comments or complaints, please Contact us.",2018-07-12 17:53:30+00:00,"['hold', 'referendum', 'views', 'spokespersons', 'report', 'vigorous', 'representing', 'right', 'responsible', 'allafrica', 'congo', 'brazzaville', 'topic', 'reports']",Somalia,news article,English
860,FL-2019-000022-IRN,"Saudi Arabia, UAE to provide aid for flood victims in Iran - Xinhua | English.news.cn - Xinhua",http://www.xinhuanet.com/english/2019-04/12/c_137972356.htm,"Villagers wait for rescue at a flood-hit village in Khuzestan province, southwestern Iran, on April 6, 2019. (Xinhua/Ahmad Halabisaz)

RIYADH, April 12 (Xinhua) -- Saudi Arabia and the United Arab Emirates (UAE) announced on Friday a joint initiative to provide aid for flood victims in Iran, Saudi Press Agency reported.

The initiative, to be carried out by Saudi and UAE Red Crescent Authorities, aims to ease the suffering of the Iranians affected by the recent destructive and unprecedented floods, comes as part of the Islamic ties and humanitarian solidarity with Iranians, the two organizations said in a joint statement.",2019-04-12 00:00:00+00:00,"['xinhua', 'provide', 'arabia', 'villagers', 'xinhuaahmad', 'wait', 'aid', 'flood', 'iran', 'uae', 'iranians', 'joint', 'initiative', 'victims', 'saudi']",Iran,news article,English
880,FL-2019-000084-IND,Assam Flood: Danger Mark Submerged In Guwahati - Sentinelassam - The Sentinel Assam,https://www.sentinelassam.com/guwahati-city/assam-flood-danger-mark-submerged-in-guwahati/,"Staff Reporter

GUWAHATI: Fancy Bazar, Machkhowa and their adjacent areas in Guwahati are vulnerable with the fragile MG Road at Fancy Bazar has to directly break waves of the surging Brahmaputra. This has happened as the river bank has been submerged in this stretch. Will the road remain in shape if such powerful waves continue to strike it directly? The authorities can ill-afford to do something tangible.

The Water Resources Department has stockpiled sand-filled sacs at some fragile stretches of MG Road – at Guwahati-Madhyam Khanda Ferry Ghat and its adjacent areas – to keep the threat from the powerful waves striking the road at bay. However, it seems, the measure isn’t strong enough to keep the fragile road in shape. In the event of the MG Road giving in to the relentless pressure from successive waves, the entire Fancy Bazar and Machkhowa areas may come under the grip of floods, and this may happen anytime.

This is not all. A number of parks and other installations on the bank of the Brahmaputra in this stretch from Sukreswar Temple to Bharalumukh are under water. They are Sankardev Udyan, Azan Peer Udyan, Bhagawan Mahabir Udyan, Guwahati-Kasomari Ghat and Guwahati-Madhyam Khanda Ghat. With the sluice gate of the Bharalumukh closed, the surging waves of the mighty river have wreaked havoc in areas like Santipur. Sonaram HS School, the back side of the Bharalumukh police station and a section of Pandu Ghat are well under water.

The situation is no better either in other areas in Guwahati. Uzan Bazar; Nuapara in Satgaon; Tinitukura, Panikhaiti, Begnenamari, Tamulbari, Kherbari, Amgaon, Rajabari etc in Panikhai Gaon Panchayat have been inundated. Tantipara, Singimari, Panbari, Thakurkuchi etc in Chandrapur gaon panchayat have also been under water. The worst is that many fresh areas are being inundated in all these areas.

Only the tip of the Lakshmi-Narayan Statue in Aanta Shajya of Baba Chakreswar Temple at Kalipur on the bank of the Brahmaputra is visible.

What’s worrisome is – at 5 pm on Tuesday the river was flowing at 1.55 m above the danger level at Guwahati. The water level was at 51.16 m at 6 am, at 51.17 m at 10 am, at 51.20 m at 1 pm, at 51.21 m at 2 pm and at 51.23 m at 5 pm.

According to a flood report issued by the Assam State Disaster Management Authority on Tuesday for Kamrup(M) district, five villages in Guwahati Revenue Circle, 19 villages in Sonapur Revenue Circle, 26 villages in Chandrapur Revenue Circle, four villages in Azara Revenue Circle and one village in Dispur Revenue Circle have been reeling under floods. The total population affected in the district is 56,368.

Also Read: Uzan Bazar Fish Market Under Water",2019-07-16 07:00:00+00:00,"['water', 'guwahati', 'flood', 'circle', 'revenue', 'waves', 'assam', 'road', 'm', 'mark', 'villages', 'areas', 'bazar', 'danger', 'submerged']",India,news article,English
35,DR-2014-000109-CHN,Harmful Algal Bloom Expands in Lake Erie - Circle of Blue WaterNews,https://www.circleofblue.org/2014/great-lakes/harmful-algal-bloom-expands-lake-erie/,"Algal bloom season is here. These tools will help you keep track.

A bloom of harmful cyanobacteria has grown in Lake Erie’s western basin, according to the latest bulletin released today by the National Oceanic and Atmospheric Administration. The bloom is concentrated in Maumee Bay, while a separate and smaller bloom has appeared in Sandusky Bay. As part of our ongoing coverage of toxic algal blooms in the Great Lakes, which shut down a public water supply system for the first time last fall, we are creating a space to bring together a range of available maps and data to track the progression of these blooms.

Beach Advisories Maumee Beach State Park Lake Erie Beach Issued: July 23, 2014 Microcystin levels: 19 parts per billion as of July 28 “Recreational Public Health Advisory. A Recreational Public Health Advisory sign will be posted at beaches when toxin levels exceed the recommended threshold, warning individuals who are elderly or very young and people with compromised immune systems that swimming or wading is not recommended.” Source: Ohio EPA

Do you know of a great data source, or would like to see something included in our Algae Dashboard? Share your ideas on Twitter! @circleofblue You can also share your photos of the algal blooms on Circle of Blue’s Instagram account by using #GLalgae #circleofblue.

Lake Erie Harmful Algal Bloom

The satellite images below show the current bloom intensity and forecasts of how it may evolve in the next few days.

Image courtesy of NOAA Modis Aqua Cyanobacterial Index, July 31. Grey indicates clouds or missing data, while cooler colors indicate low concentrations and warmer colors indicate high concentrations. Click image to enlarge.

Image courtesy of NOAA Forecast position of bloom for August 4 using GLCFS modeled currents to move the bloom from the July 31 image. Click image to enlarge.

You can see NOAA’s complete bulletin here.

Lake Erie Water Temperature

Information about water temperature, which can influence algal blooms, is available from both the NOAA bulletin and the Great Lakes Observing System — a network that pulls near real-time data from various sources in the Great Lakes Basin.

Image courtesy of GLOS Surface water temperatures as of July 24.

Lake Erie Chlorophyll Concentration

GLOS also publishes remote sensing images of chlorophyll concentrations. Chlorophyll is found in algae, but not all forms of algae are harmful.

Image courtesy of GLOS Chlorophyll concentrations as of July 21. Click image to enlarge.

Access the GLOS data portal here.

And remember to contact us with your ideas for our Algae Dashboard. Contact Codi Yeager

–Codi Yeager-Kozacek, reporter

A news correspondent for Circle of Blue based out of Hawaii. She writes The Stream, Circle of Blue’s daily digest of international water news trends. Her interests include food security, ecology and the Great Lakes.

Contact Codi Kozacek",2014-08-01 07:00:00+00:00,"['chlorophyll', 'lake', 'algal', 'harmful', 'water', 'image', 'erie', 'expands', 'concentrations', 'courtesy', 'bloom', 'great', 'data']",China,news article,English
1122,FL-2021-000030-IDN,Robot Dogs to Have Their Day — on Florida Base - The Diplomat,https://thediplomat.com/2021/04/robot-dogs-to-have-their-day-on-florida-base/,"Advertisement

Last month, the U.S. Air Force’s Tyndall base received semi-autonomous robot dogs, which are to be deployed in security surveillance roles there, marking the first time the U.S. military has done so.

In a news release published on March 29, the air force has noted that the dogs, designed by private firms Ghost Robotics and Immersive Wisdom, were delivered to the base in Florida on March 22 for integration with the 325th Security Forces Squadron (325th SFS). The Quad-legged Unmanned Ground Vehicles (Q-UGV) – which some might find mildly creepy – “will significantly increase situational awareness for defenders,” the release quoted Mark Shackley, Tyndall AFB Program Management Office security forces program manager, as saying.

“The robot dogs can operate in minus 40-degree to 131-degree conditions and have 14 sensors to create 360-degree awareness. They are also equipped with a crouch mode that lowers their center-of-gravity and a high-step mode that alters leg mobility, among other features,” the release also noted.

The Tyndall AFB has tried to brand itself as the “Installation of the Future,” with “smart-building sensors, increased hurricane wind load levels, and design flood elevation specifications,” and other enhancements to increase resilience, according to military officers responsible for the base.

“Across the base, every squadron has been pushing the envelope of how we do things and expanding our optics of what is possible. One huge attraction piece of the robot dogs is that it’s highly mobile and with the amount of construction we will face over the next few years, it helps us maintain and increase our security posture,” the March 29 air force news release quoted 325th SFS Master Sargent Krystoffer Miller as saying.

Enjoying this article? Click here to subscribe for full access. Just $5 a month.

In November last year, the U.S. Air Force selected Boca Raton firm Immersive Wisdom to build a 3D Virtual Operations Center at Tyndall AFB through which base security personnel would be able to use the Q-UGV to patrol the base integrating sensor and video data streams in real time.

Commenting on the how the Immersive Wisdom tech will interface with the robots built by Philadelphia-based Ghost Robotics, 325th Security Forces Squadron commander Major Jordan Criss was quoted by an industry news website as saying, “We will be able to see exactly what the robot dog is detecting through its mobile camera and sensor platform if desired, we will also be able to issue verbal commands to a person or people through a radio attached to the dogs.”

Diplomat Brief Weekly Newsletter N Get briefed on the story of the week, and developing stories to watch across the Asia-Pacific. Get the Newsletter

Separately, robotics firm Boston Dynamics announced in September last year that their robot dog Spot – which can also be used for surveillance – was available for purchase for commercial use in Canada, European Union and United Kingdom. Spot made news last May when it was, well, spotted in a Singapore park relaying COVID-19 instructions, leading comedian Stephen Colbert to compare the spectacle with scenes from Netflix show “Black Mirror.” Incidentally, a larger, load bearing, variant of Spot – BigDog – was passed over by the U.S. Marine Corps in 2015 because it was a “loud robot that’s going to give away their [marines] position.”

Advertisement

In February, Spot yet again made news after a group of meme-makers equipped it with a paint gun allowing users to use the robotic canine to go on a rampage. At that time, Wired quoted a member of the collective as saying “… if we actually talk candidly about what it’s [Spot] going to be used for in the real world, you could say it’s police, you could say it’s military.”

Colbert’s views on the Tyndall AFB robots remain unknown at the time of filing this story.",2021-04-03 07:00:00+00:00,"['base', 'robot', 'quoted', 'day', 'security', 'tyndall', 'release', 'forces', 'florida', 'spot', 'dogs', 'air']",India,news article,English
1371,FL-2019-000092-VNM,Northern region warned of extreme weather | Environment | Vietnam+ - http://en.vietnamplus.vn/,https://en.vietnamplus.vn/northern-region-warned-of-extreme-weather/200641.vnp,"Illustrative image (Photo: VNA)

- Provinces and cities in the northeast and north central regions are set to see heavy rain of up to 40-120mm on April 26, said the National Centre for Hydro-Meteorological Forecasting.The regions may experience showers and thunderstorms over the next few days, bringing risks of flash floods, landslides and flooding in mountainous provinces.The warning on the level of natural disaster risk caused by cyclones, lightning and hail is at level one out of five for the northeast and north-central regions.Lai Chau, Lao Cai, Yen Bai, Ha Giang, Bac Kan and Lang Son provinces are seen as most at-risk.To minimise damage caused by extreme weather, the Standing Office of the Central Steering Committee for Natural Disaster Prevention and Control has issued a document asking provinces and cities to closely monitor developments of storms, flash floods, landslides and flooding.They should review the safety of citizens' houses and prepare response plans for if a natural disaster occurs.Provinces and cities in the north and north central regions should direct agencies to coordinate with communication agencies, especially at the grassroots level, to guide people on how to respond to natural disasters to minimise damage.Agencies will give reports on the situation of natural disasters and damage to the Standing Office of the Central Steering Committee for Natural Disaster Prevention and Control.Chairman of the Lai Chau People's Committee Tran Tien Dung said the committee had asked localities and people to prepare for natural disasters.The committee has strengthened its Steering Committee for Natural Disaster Prevention and Control and Search and Rescue from provincial to grassroots levels, assigning tasks to members and inspecting branches and localities' natural disaster prevention and control plans.The province will relocate households out of areas at risk of landslides and flash flood s, warn passersby on flooded roads, and not let people collect firewood, catch fish or wade across streams when it is flooding.Lai Chaus Department of Agriculture and Rural Development will supervise the operation of reservoirs, while the owners of dams and reservoirs will be responsible for providing information related to their operation to provincial and district authorities./.",2021-04-26 07:00:00+00:00,"['provinces', 'disaster', 'extreme', 'region', 'natural', 'central', 'north', 'level', 'committee', 'prevention', 'warned', 'regions', 'northern', 'steering', 'weather']",Vietnam,news article,English
1190,FL-2020-000207-NGA,"Global Weather Hazards Summary: September 04 - September 10, 2020 - World - ReliefWeb",https://reliefweb.int/report/world/global-weather-hazards-summary-september-04-september-10-2020,"Heavy rainfall is expected to continue across West and East Africa

Africa Weather Hazards

Desert locust remain present across East Africa and continue migrating across Kenya, Sudan, and South Sudan.

Continued below-average rainfall over Liberia, Cote dIvoire, Ghana, Togo, Benin, and Nigeria has led to abnormal dryness.

Heavy rainfall during July and August has caused flooding along the Niger River basin and northern Nigeria. Heavy rainfall is forecast across western Africa next week increasing risks for additional flooding.

Heavy rainfall since July has caused significant flooding across Eritrea and the Afar region of Ethiopia. Forecast heavy rainfall next week will maintain a high flood risk.

Several weeks of heavy rainfall has resulted in rising river levels along the Blue and White Nile rivers and flooding in Blue Nile province and Khartoum. River levels are also high in Ethiopia, Uganda, and Kenya.",2020-09-04 07:00:00+00:00,"['river', 'world', 'flooding', '04', 'nile', '2020', 'high', 'levels', 'summary', 'global', 'nigeria', 'week', 'kenya', 'rainfall', 'hazards', 'heavy', 'weather']",Nigeria,news article,English
1030,FL-2020-000164-IND,Plaint against COVID-19 drug claim - The Hindu,https://www.thehindu.com/news/cities/kozhikode/plaint-against-covid-19-drug-claim/article31966732.ece,"An ophthalmologist has approached the Indian Council of Medical Research (ICMR) and Union Ministry of AYUSH against the claim by Patanjali Ayurved that the company has developed cure for COVID-19 through ‘Coronil’ and ‘Swasari’ medicines.

In a statement, the Patanjali had claimed that after the drugs were administered, symptomatic patients had become asymptomatic in three to 15 days. It also claimed that “clinical studies” were done in places such as New Delhi, Meerut, and Ahmedabad.

K.V. Babu, the ophthalmologist, said in a letter to the Director-General, ICMR, that details of the study could not be found in the public domain. Also, whatever were available gave the impression that the studies did not meet the “scientific standards” stipulated in the ICMR guidelines published in 2017.

“Surprisingly, the results of the clinical trials were published on Twitter and announced through a press conference in New Delhi on June 23,” the letter said. The first case for the trial, however, was enrolled only on May 29, according to the Clinical Trial Registry-India. The estimated duration of the trial was two months, the letter added.

In his mail to the AYUSH Ministry, Dr. Babu pointed out that the advertising of Ayush drugs was in violation of Section 7 of the Drugs and Magic Remedies Act 1954, and Sections 33(I) and 33(J) of the Drugs and Cosmetics Act, 1940, as clearly emphasised in a government communication dated June 2.",2020-07-02 07:00:00+00:00,"['published', 'drugs', 'studies', 'ayush', 'clinical', 'drug', 'ophthalmologist', 'claim', 'letter', 'icmr', 'patanjali', 'covid19', 'plaint', 'trial']",India,news article,English
1034,FL-2021-000021-IND,Uttarakhand glacier burst - The Hindu,https://www.thehindu.com/news/national/other-states/uttarakhand-glacier-burst/article33798748.ece,"Disaster struck Uttarakhand’s Chamoli district on February 7, 2021 in the form of an avalanche and deluge, after a portion of the Nanda Devi glacier broke off.

The sudden flood in the middle of the day in the Dhauli Ganga, Rishi Ganga and Alaknanda rivers — all intricately linked tributaries of the Ganga — triggered widespread panic and large-scale devastation in the high mountain areas.

Two power projects — NTPC’s Tapovan-Vishnugad hydel project and the Rishi Ganga Hydel Project — were extensively damaged with scores of labourers trapped in tunnels as the waters came rushing in. At least 32 people are feared dead, and over 190. missing",2021-02-10 08:00:00+00:00,"['glacier', 'tributaries', 'uttarakhands', 'ganga', 'triggered', 'widespread', 'project', 'hydel', 'tunnels', 'burst', 'waters', 'uttarakhand', 'rishi']",India,news article,English
