event_id,article_title,article_link,article_content,publishing_date,article_image,article_keywords,category
DR-2021-000054-SOM,"Somalia Seasonal Monitor April 23, 2021 - Somalia - ReliefWeb",https://reliefweb.int/report/somalia/somalia-seasonal-monitor-april-23-2021,"FEWS NET publishes a Seasonal Monitor for Somalia every 10 days(dekad) through the end of the current April to June Gu rainy season. The purpose of this document isto provide updated information on the progress of the Gu season to facilitate contingency and response planning. This Somalia Seasonal Monitor is valid through April 30, 2021 and is produced in collaboration with U.S. Geological Survey (USGS), the Food Security andNutritionAnalysis Unit (FSNAU)

Somalia, the Somali Water and Land Information System (SWALIM), a number of other agencies, and several Somali non-governmental organizations(NGOs).

Start of the 2021 gu rains marked by delayed and below-average rainfall

The 2021 gu rainfall season, which typically begins between late March and mid-April, has yet to be effectively established across many areas of Somalia. Somalia received little to no rainfall in March and poorly distributed rainfall between April 1 and 20. To date, rainfall has performed relatively better in the South than in central and northern Somalia. According to CHIRPS preliminary remote sensing data for the period of April 11-20, localized rainfall ranging between 10 and 75 millimeters (mm) fell in most of Bay and Lower Juba regions and in localized areas of Hiiraan, Bakool, Gedo, and the Shabelle regions. Conversely, the central regions received only 10-25 mm while the Northwest received less than 25 mm of rain and the Northeast received less than 10 mm (Figure 1). In comparison to the long-term average, rainfall amounts were 10-50 mm below average across much of the South and in parts of the Northwest but were considered climatologically average in most of the Northeast, central regions, and localized areas in the South.

According to the most recent FAO SWALIM river station gauge data, water levels in the Shabelle River remain below average and water levels in the Juba River range from near average to slightly above average. Currently, the risk of flooding along both rivers is low.

In the Northwest, the rainfall season has yet to be fully established in most pastoral and agropastoral livelihood zones in Awdal,

Woqooyi Galbeed, Togdheer, Sool, and Sanaag regions. During the period of April 11-20, only localized light to moderate rain occurred in Awdal and Woqooyi Galbeed and localized areas of Hawd Pastoral and Golis Pastoral livelihood zones in Togdheer region. However, localized flooding was reported in parts in Guban Pastoral livelihood zone in Lughaya district of Awdal due to moderate rainfall in the Golis Mountains. In Sool and Sanaag, little to no rainfall has been reported. As a result, meteorological drought is present and pasture and water availability remain significantly below normal in most regions, adversely affecting livestock condition and productivity.

In the Northeast, most livelihood zones in Bari, Nugaal, and northern Mudug regions received little to no rain during the period of April 11-20. In Bari, only localized, light to moderate rainfall occurred in parts of East Golis Pastoral livelihood zone of Caluula and Qandala districts. In Nugaal and northern Mudug, only localized light showers were reported in Hawd Pastoral and Addun Pastoral livelihood zones of Burtinle and Eyl districts. Meteorological drought exists across this area and rangeland conditions range from below normal to poor, especially in Northern Inland Pastoral livelihood zone where rainfall in the preceding 2020 deyr season was also poor.

In central regions, rainfall onset was delayed across Galgaduud and southern Mudug regions. However, widespread moderate to heavy rainfall was reported on April 20 in both regions, marking the onset of the gu season. The exceptions are most of Galkacyo and Hobyo districts in southern Mudug, which remained dry. Although the recent rain has alleviated water stress and reduced reliance on water trucking, rangeland conditions remain well below typical levels with negative impacts on livestock conditions and productivity.

In the South, the onset of the gu varied during the period of April 1-20. Most livelihood zones in Bay, Lower Juba, and Lower and Middle Shabelle regions received localized, moderate rainfall early in the month. In mid-April, light to moderate rainfall was more widespread. However, according to ground reports, Southern Rainfed Agropastoral and Coastal Deeh Pastoral livelihood zones received little to no rainfall through April 20. Between April 1 and 20, rain gauge stations recorded 141.6 mm in Qansahdhere (Bay),

64.5 mm in Jamaame (Lower Juba), 45 mm in Beledweyne (Hiiraan), 42.5 mm in Hudur (Bakool), 30.5 mm in Baidoa (Bay), and 30 mm in Sakow (Middle Juba). No flood risk was reported from the Juba and Shabelle rivers. Given these below-average amounts, the rains have benefitted rangeland conditions but are not yet sufficient to support optimal crop development.

According to the satellite-derived eMODIS Normalized Difference Vegetation Index (NDVI) for the period of April 11-20, 2021, negative vegetation anomalies are widespread in southern, central, and northwestern parts of the country (Figure 3). Negative anomalies are attributed to below-average precipitation in late 2020, the hotter-than-normal jilaal dry season in early 2021, and delayed or poor gu rainfall in April. The NOAA Climate Prediction Center's seven-day weather forecast through April 30 predicts heavy precipitation of up to 100 mm across most of the Northwest, while eastern-central Somalia and some parts in the South (including most of Hiiraan and Bakool and localized areas of Bay) are forecast to receive 15-40 mm of rainfall. However, much of the Shabelle, the Juba, and Gedo regions and much of the central and northeastern regions will likely receive little to no rainfall.","Fri, 23 Apr 2021 07:00:00 GMT",https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/1564529-somalia-gu-seasonal-monitor-20210423-final.png?itok=ssOsoAmc,"['season', 'mm', 'monitor', '23', 'livelihood', 'regions', 'juba', 'gu', 'localized', 'pastoral', 'received', 'rainfall', '2021', 'seasonal', 'somalia']",flood_and_drought
DR-2021-000054-SOM,"WFP: Millions in West, Central Africa Facing Hunger Emergency - Voice of America",https://www.voanews.com/africa/wfp-millions-west-central-africa-facing-hunger-emergency,"GENEVA - The United Nations World Food Program warns that millions of people in West and Central Africa are facing catastrophic levels of hunger driven by conflict and soaring food prices.

More than 31 million people, an increase of 10 million over last year, are expected to be unable to feed themselves during the upcoming June to August lean season. This period precedes the next harvest and is the time of year when food stocks in West Africa are at their lowest.

A U.N. food analysis found nearly 2.7 million people are a step away from famine. Among them, it says some 800,000 people are facing emergency levels of hunger in northeast Nigeria's conflict-ridden states of Borno, Adamawa and Yobe.

FILE - A girl carries a baby on her back at the Kuchingoro internally displaced persons camp, in Abuja, Nigeria, June 20, 2020.

World Food Program spokesman Tomson Phiri says years of conflict have uprooted millions of people from their homes, destroying their livelihoods and making them dependent upon international aid. He says high food prices also are stoking the growing hunger emergency in the region.

""They have increased sharply across West Africa, leaving millions of people struggling to meet their basic food needs. The price of virtually all local staples has shot up. In some areas, prices are 200 percent higher — the highest levels since 2008,"" Phiri said.

WFP reports that escalating violence in Burkina Faso, Mali and Niger is deepening food shortages for some 6.5 million people.

Phiri says malnutrition is worsening in the region. He notes a staggering 10 million children under age five are estimated to be acutely malnourished, a condition that is life-threatening and inhibits their physical and mental development.

""Almost half of those children in the Sahel countries are faced with high levels of global acute malnutrition, out of which 70 percent, approximately 3.3 million, will need emergency food and nutrition assistance immediately,"" he said.

WFP is scaling up its emergency food operation. It plans to help nearly 18 million people in 19 countries in West and Central Africa this year. The agency is appealing for $770 million to implement its humanitarian operation in the coming six months.

","Fri, 16 Apr 2021 07:00:00 GMT",https://im-media.voltron.voanews.com/Drupal/01live-166/2021-04/AP21041596919125.jpg,"['million', 'central', 'facing', 'west', 'millions', 'wfp', 'africa', 'food', 'program', 'emergency', 'hunger', 'saidwfp', 'levels']",drought
DR-2021-000054-SOM,Federal Republic of Somalia signs treaty with ARC - Reinsurance News,https://www.reinsurancene.ws/federal-republic-of-somalia-signs-treaty-with-arc/,"The Government of the Federal Republic of Somalia has signed a treaty and Memorandum of Understanding (MoU) with the African Risk Capacity (ARC) to work together towards helping the country better prepare for extreme weather events and natural disasters.

Somalia’s exposure to both drought and flood risks further threatens the national economy and requires pre-emptive disaster risk reduction strategies to improve multi-hazard early warning, preparedness, and national coordination for disaster response.

The Ministry of Humanitarian Affairs & Disaster Management initiated an engagement with ARC in September 2018 to explore ways of diversifying existing disaster risk management approaches, particularly, through a sovereign and parametric insurance mechanism.

Khadija M Diriye, the Minister of Humanitarian Affairs and Disaster Management, Federal Republic of Somalia, commented: “Somalia’s hazard profile is dominated by droughts, floods, tropical cyclones, desert locust, diseases (epidemic/pandemic), and terrorism that disrupt people’s livelihoods, destroy the infrastructure, divert planned use of resources, interrupt economic activities and retard development.

“The impacts of natural hazards do not occur in isolation; but recognition of such cause and effect on a national scale has encouraged the Government of Somalia intaking on a paradigm shift from crisis management to risk management. This will enable us to utilise our finite resources in a more efficient and timely manner towards assisting the vulnerable populations in the event of disasters.

“Therefore, we are proud to sign the ARC Establishment Agreement, as its 35th Member, as well as the MoU, with a strong commitment to taking the necessary steps to ensure that the collaboration leads to building of our national response capacities against the adverse impacts of natural disasters.”

The signing of the MoU will set out the terms, conditions and a framework to facilitate cooperation between ARC and FGS to address the impact of extreme weather events, including providing training support to Government personnel.

It will also prepare Somalia’s potential participation in future ARC (drought/flood/tropical cyclone) insurance risk pools.

ARC Group-Director General, Ibrahima Cheikh Diong added: “As the nature and intensity of natural catastrophes evolve across the region, we maintain that the continent will be better protected through a pooled-risk approach bringing together countries and leveraging smart partnerships.

“Today, the ARC Group proudly welcomes the Federal Republic of Somalia as its 35th Member State. By simultaneously signing the ARC Treaty and MoU, the Government has demonstrated a clear commitment to strengthening the country’s disaster risk reduction capacities; and thereby joining a growing number of African Union Member States that are accessing our tools to create coordinated contingency plans before catastrophes strike.”

“We would like to particularly convey our readiness to work with the authorities in accurately profiling their natural disaster risks and designing quantified response plans to better secure the lives and livelihoods of vulnerable populations in the event of a peril.”","Thu, 29 Apr 2021 07:00:00 GMT",https://149448277.v2.pressablecdn.com/wp-content/uploads/2018/08/african-risk-capacity-logo.jpg,"['risk', 'signs', 'disaster', 'mou', 'natural', 'republic', 'treaty', 'federal', 'national', 'management', 'member', 'arc', 'somalia']",flood_and_drought
DR-2021-000054-SOM,Security Council Press Statement on Situation in Somalia (23 April 2021) - Somalia - ReliefWeb,https://reliefweb.int/report/somalia/security-council-press-statement-situation-somalia-23-april-2021,"The following Security Council press statement was issued today by Council President Dinh Quy Dang (Viet Nam):

The members of the Security Council expressed their deep concern about the continued political impasse and disagreement among Somalia’s political leaders on the model for elections.

The members of the Security Council recalled the significant progress made during the past decade in Somalia, including in terms of security provision, democracy, political reforms and economic development, in particular debt relief. They commended the Somali people, the Somali authorities, the African Union, the African Union Mission in Somalia (AMISOM) and its troop‑contributing countries, the United Nations and Somalia’s other international partners for their role in this endeavour.

The members of the Security Council emphasized that ongoing disagreement over the electoral model is not only undoing this hard-earned progress, but is also diverting attention from pressing problems, such as floods, drought, desert locusts, the COVID-19 pandemic and combating the terrorist threat of Al-Shabaab. They stressed that reaching consensus on elections would support and facilitate the continued development and progress of Somalia and its people.

The members of the Security Council underscored that consensus would be vital for any electoral model to be successfully delivered. They noted the 17 September 2020 agreement has remained the only basis so far endorsed by the Federal Government of Somalia and all Federal Member States.

The members of the Security Council therefore called on all parties to reject violence and resume dialogue as a matter of urgency and without precondition. They called on Somalia’s leaders to recognize and build upon the many areas of agreement already reached, to resolve their remaining differences and to put the interests of the people of Somalia first, within a Somali-owned, Somali-led electoral process, and with an agreed timetable, as soon as possible. They reiterated that, through the United Nations Assistance Mission in Somalia (UNSOM) and in conjunction with AMISOM, the African Union, European Union, Intergovernmental Authority on Development (IGAD) and international partners, they stand ready to assist.

The members of the Security Council took note of President Mohamed Abdullahi Mohamed Farmaajo’s talks with the Democratic Republic of the Congo President and Chairperson of the African Union, Félix Tshisekedi, in Kinshasa on 19 April. They expressed their support for and encouraged regionally led international efforts to help bring the parties back to the table and facilitate inclusive negotiations.

The members of the Security Council took note of the IGAD statement of 21 April and the African Union Peace and Security Council communiqué of 22 April. They expressed their support for the Special Representative of the Secretary‑General, James Swan, and for African Union and IGAD efforts to help resolve the current impasse.

The members of the Security Council condemned all terrorist attacks in Somalia and the region and reaffirmed their respect for the sovereignty, political independence, territorial integrity and unity of Somalia.

For information media. Not an official record.","Fri, 23 Apr 2021 07:00:00 GMT",https://reliefweb.int/profiles/reliefweb/themes/kobe/images/rw-logo-social-media.png,"['security', 'support', '23', 'union', 'members', 'political', 'somalias', 'situation', 'progress', 'african', 'press', 'statement', 'council', '2021', 'somalia']",none
DR-2021-000054-SOM,AGCO Agriculture Foundation and Kenya Red Cross Society pact to address Climate Change and Food Insecurity in Kenya's Dadaab Refugee Complex - Africa Science News Service,https://africasciencenews.org/agco-agriculture-foundation-and-kenya-red-cross-society-pact-to-address-climate-change-and-food-insecurity-in-kenyas-dadaab-refugee-complex/,"By Julius Kericho

The AGCO Agriculture Foundation (AAF), a private foundation committed to ending hunger through sustainable agricultural development, today announced the second phase of a USD $125,000 project partnership with the Kenya Red Cross Society (KRCS) to respond to climate change and food insecurity in the Dadaab Refugee Complex.

The project began this month, with the goal of restoring degraded land, strengthening refugees’ food security and income levels, and increasing the production of diverse, nutritious foods.

The Dadaab Refugee Complex falls within the expansive arid and semi-arid lands (ASAL) of Kenya, characterized by hot, dry weather and high rates of evapotranspiration interspersed with occasional ﬂooding in poorly drained areas. Dramatic changes in weather patterns have caused prolonged drought and extreme rainfall, placing 209,584 refugees and 200,000 host community members living near the border of Kenya and Somalia in dire need of food and financial support.

Funded by the AAF, the first phase of the project focused on meeting agricultural and nutritional demands of refugees and host communities through the establishment of a mechanized farm for pivot irrigation and crop production.

“Climate change is a serious threat to the livelihood and food security of many marginalized farming communities. The impact reported from the initial phase of our project in the Dadaab Refugee Complex has propelled us to expand the project deliverables and continue this strategic partnership with the KRCS,” said Metti Richenhagen, Director, AGCO Agriculture Foundation. “This project demonstrates our commitment to address climate change and help farmers in the Dadaab camp and host community improve their soil health and build resilient food systems.”

The second phase of the project will support 6,000 beneficiaries in the Ifo 2 refugee camp and the host community. The goal is to promote climate-smart agriculture and soil fertility management practices, strengthen farmers’ skills in modern irrigation and mechanized agriculture, and create employment opportunities for vulnerable communities.

The KRCS will help farmers establish and manage their farms as well as connect them with local markets. The vegetable crops, lentils and leguminous grass that will be grown during this project phase will support the livelihoods of local farmers and their families.

The project is also supported by the United Nations High Commissioner for Refugees (UNHCR), which maintains the water infrastructure serving the pivot farm and provides logistical support. The Kenya County Government of Garissa donated the parcel of land for the project and helps identify vulnerable community members who can benefit the most from the program.

“The AAF’s strong partnership and funding have enabled us to advance our work towards climate change adaptation and food security for the Dadaab refugees and host community. This second phase of this project is the right next step to ensuring access to nutrition and improving the livelihoods of refugees and their host community,” said Dr. Asha Mohammed, Secretary-General, Kenya Red Cross Society.","Sat, 15 May 2021 07:00:00 GMT",https://africasciencenews.org/wp-content/themes/epanaito/assets/img/favicon.ico,"['insecurity', 'kenya', 'society', 'refugee', 'food', 'kenyas', 'phase', 'host', 'community', 'pact', 'red', 'refugees', 'farmers', 'dadaab', 'project', 'foundation']",drought
DR-2021-000054-SOM,The Chip Shortage Is Bad. Taiwan’s Drought Threatens to Make It Worse. - The Wall Street Journal,https://www.wsj.com/articles/the-chip-shortage-is-bad-taiwans-drought-threatens-to-make-it-worse-11618565400,,"Fri, 16 Apr 2021 07:00:00 GMT",,[],none
DR-2021-000054-SOM,Global spectre of famine - The Irish Times,https://www.irishtimes.com/opinion/letters/global-spectre-of-famine-1.4548212,"Sir, – I was an aid worker in Somalia 10 years ago, when three million people faced famine, as a result of a massive drought and violent conflict.

The world delayed a response, knowing that people were dying. Aid agencies like Concern did everything we could to secure funding and reach families forced to make unimaginable choices about which child would live as food and water disappeared.

Parents told us of the choices they made as they walked for days to reach assistance, leaving the weakest children behind.

Over 260,000 people died – a conservative estimate.

In contrast, the 2017 drought in Somalia was adequately resourced, and the response was swift. When action is taken early, lives are saved.

Today, however, 34 million people across the globe are at risk of famine.

Donors are being asked to step up again to save lives and livelihoods so that people not only survive but keep their assets, stay in their homes and recover and rebuild.

Waiting for that famine alarm bell in order to respond means thousands are already dead. – Yours, etc,

RÉISEAL

NÍ CHÉILLEACHAIR,

Head of International

Advocacy,

Concern Worldwide,

Lower Camden Street,

Dublin 2.","Tue, 27 Apr 2021 07:00:00 GMT",https://www.irishtimes.com/polopoly_fs/1.3619339.1536160376!/image/image.jpg,"['million', 'aid', 'famine', 'spectre', 'response', 'reach', 'global', 'drought', 'choices', 'worldwidelower', 'lives', 'somalia']",drought
DR-2021-000054-SOM,Rollout of UK aid cuts threatens work on climate change - The National,https://www.thenationalnews.com/world/rollout-of-uk-aid-cuts-threatens-work-on-climate-change-1.1206950,"Campaigners have criticised the UK for cuts to its international development budget that hit 32 of the 45 countries most at risk from climate change.

Officials are due to detail the effects of the reduced aid on a country-by-country basis this week. The cuts come as the UK is gearing up to host the world’s leading climate conference later this year.

This year’s COP26 will be held in Glasgow in November with the aim of accelerating action towards the goals laid out in the Paris Agreement and the Framework Convention on Climate Change. Members of Parliament have called on the government to place ""transformative diplomacy"" at the heart of its role in hosting the conference.

Save the Children said many countries would face potentially dire consequences after the slump in direct aid from the UK.

“As the host of COP26, the UK has a huge opportunity and responsibility to bring the world together behind a plan to tackle climate change and support the communities worst affected,” said the charity’s chief executive Kevin Watkins.

“Calling on other countries to do more while the UK does less is a dereliction of leadership.”

Cuts of more than 50 per cent in Britain's bilateral aid budget were implemented at the start of the year. The UK had committed to spending 0.7 per cent of its gross domestic product on foreign aid, a target met every year since 2013. However, late last year the government announced this would be cut to 0.5 per cent.

Save the Children estimated that about 673 million children live in the 32 countries directly affected by the proposed aid cuts. Five of those – Yemen, Syria, Libya, Sudan and Somalia – are from the Arab world and all endure ongoing armed conflict.

Worsening climate conditions are increasingly being linked to conflicts as the catastrophic effects of floods, droughts and other extreme weather events result in mass displacement, as well as food and water shortages and disease.

Syria faced its worst drought on record a few years before protests erupted in 2011 and sparked a decades-long war. In Somalia, drought is fuelling ongoing conflict as people are driven into cities, refugee camps or towards militant groups. Yemen, a country with little arable land, has been so devastated by the twin effects of climate change and conflict that more than two million children are suffering from acute malnourishment, the Integrated Food Security Phase Classification says.

Save the Children said the UK’s aid for basic child nutrition and food assistance in Yemen is set to fall by £36 million ($49.8m) – or 12 per cent. Last month, the government announced that it would reduce its overall Yemen aid package by 60 per cent to £87 million from £214 million. Aid to Syria may be cut by 67 per cent and Libya by 63 per cent, suggest figures leaked to openDemocracy, a UK-based political website. In Sub-Saharan Africa, Britain’s aid contribution would be almost wiped out – with a cut of 93 per cent being considered.

Mr Watkins warned that children were increasingly on the front line of the climate crisis, adding that the world’s response would decide the fate of millions of children today as well as future generations.

US climate change envoy John Kerry visits London for talks with Boris Johnson

UK government denounced after slashing aid to Yemen","Mon, 19 Apr 2021 07:00:00 GMT",https://www.thenationalnews.com/image/policy:1.1206948:1618848010/GettyImages-817537768.jpg?f=16x9&q=0.6&w=1200&$p$f$q$w=bcdeda6,"['climate', 'work', 'million', 'aid', 'change', 'children', 'food', 'yemen', 'rollout', 'cent', 'countries', 'cuts', 'uk', 'threatens']",climate_change
DR-2021-000054-SOM,Emerging Lessons from Implementing Climate-Related Peace and Security Mandates - World - ReliefWeb,https://reliefweb.int/report/world/emerging-lessons-implementing-climate-related-peace-and-security-mandates,"Six of the ten largest United Nations-led peace operations in 2020 were located in countries that are the most exposed to climate change. Both UN peacekeeping operations and special political missions are increasingly mandated by the UN Security Council to consider and respond to climate-related security risks.

In response, UN peace operations have tried to more effectively respond to climate-related peace and security challenges by adapting existing approaches and exploring innovative new ways in which to operationalize these tasks. Efforts to translate these climate and environmental-related mandates into policies and practices are a work in progress, and can benefit from ongoing learning, monitoring, and adaptation. In this regard, lessons and good practices for integrating climate-related security risks into policies, analysis, activities, and reporting are beginning to emerge.

Why Climate-Related Security Risks Matter

Both slow-onset consequences of climate change—reduced rainfall, drought, desertification—and rapid onset events like flooding and sandstorms pose significant risks for communities that can exacerbate conflict and protection risks, undermine already weak governance, and complicate the ability of UN missions to respond and address other priorities. In Somalia, droughts and flooding contribute more to displacement than conflict. Frequent sandstorms and flooding are an obstacle to operational objectives and logistics of peacekeeping and government troops in Mali. In South Sudan, unpredictable rainfall and extreme weather events affect pastoralist mobility patterns and routes and agricultural production that can exacerbate tensions between farmers and herders. At the same time, effective responses to local climate impacts can also create opportunities for peacebuilding, such as creating openings for negotiation or cooperation between conflict parties.

How UN Peace Operations are Responding

UN missions have adopted a range of different tools and approaches, from integrating climate-related security risks into early warning systems and risks assessments, to working more closely with development and humanitarian counterparts and regional partners, to reducing their own environmental impact.

The UN Environmental Programme (UNEP) seconded the first ever climate security adviser to the UN Mission in Somalia (UNSOM). The dedicated position, based in the office deputy special representative of the secretary-general/resident coordinator/humanitarian coordinator, focuses on promoting coordination and integration across the mission and the UN country team, including through monthly environmental task force meetings. The position is helping the mission and UN system to mainstream climate security into programming, to improve the interlinkages between humanitarian, development, and peace actions, and to provide training and support to both mission and other UN personnel, implementing partners and national counterparts. An emerging lesson from the UNSOM experience is that a climate-security adviser provides the mission with dedicated expertise that enables the mission to improve its focus and capacity in this area. Such an advisor also helps the mission to improve its analysis, planning, programming, coordination, partnerships, and reporting related to its portfolio of climate-related peace and security tasks.

UNSOM remains the exception for the time being. Elsewhere, missions have sought to mainstream climate security into their analysis and operations. The UN Mission in South Sudan (UNMISS), for example, has established dedicated focal points (adding this to other existing responsibilities) and task forces on climate-related security issues. The mission’s Joint Mission Analysis Center (JMAC) regularly incorporates climate-related security risks into early warning and risk assessments, for example, looking at the potential implications of weather forecasts and past migration patterns on peace and security, and uses this analysis to inform mission decision-making across the mission. However, institutional mechanisms to translate early warning into timely actions can be further improved.

Responses to climate-related risks often build on activities already undertaken by missions—for example, addressing resource conflict and transhumance-related violence by UNMISS—but requires understanding these issues from a new angle. This entails better linking the mission’s peace and security work with the country in question, with its international partners’ climate adaptation efforts, as well as their development and humanitarian programming. In South Sudan, however, siloed approaches are still a challenge in some areas and there is still room for improvement when it comes to the coordination of joint analysis, assessment, planning, and programming (possibly due to the absence of dedicated lead). In Somalia, by contrast, UNSOM’s latest common country assessment and development cooperation framework includes environmental peacebuilding and inclusive politics; climate security, climate governance, and environmental mediation; sustainable economic growth; and social development, resilience, and mitigation.

Multi-donor trust funds have also served to connect the climate, peace, and security dimensions of UN Security Council mandates to analysis, planning, and programming across peace and security, development, and humanitarian actors. This can help address some of the disconnect between analysis and response, while also building on and pulling together capacities on these issues that exist in the UN country team.

Partnerships beyond the UN system is also critically important—with host governments, civil society, and international and regional counterparts and partners. Specific configurations will differ from mission to mission. Working with and building regional capacities on data and early warning, including of the African Union and Intergovernmental Authority on Development (IGAD), have proven particularly important in addressing locusts and transboundary waters.

An enhanced ability to temporarily deploy expertise from UN headquarters or regional hubs could provide much needed advice, training, and mentoring in the absence of, or complementary to, dedicated climate-security positions in missions. The Climate Security Mechanism, a joint initiative of the Department of Political and Peacebuilding Affairs (DPPA), the UN Development Program (UNDP), and the UN Environment Program (UNEP) is providing guidance and advice on integrated risk analysis and response. Both DPPA and the Department of Peace Operations (DPO) have established dedicated focal points that convene regular exchanges of information and practices across missions, and identify gaps. These capacities, alongside expertise in the Mediation Support Unit (e.g., on intercommunal conflict) and in the Peacebuilding Fund secretariat (on climate-related project funding), provide important reach-back for missions and UN country offices. Missions would also benefit from regionally-based expertise (with greater familiarity with the context and shorter deployment horizons), for example, shared across multiple missions or operating out of regional offices, e.g., the UN Office for West Africa and the Sahel and its counterpart in Central Africa, or regional development offices in Addis Abba or Libreville, or the UN Office in Nairobi (where UNEP has its headquarters).

Addressing Gaps: Next Steps

Despite this progress, missions continue to face challenges, including translating guidance from headquarters. For mission staff—often comprised of versatile generalists—tackling climate, peace, and security can be intimidating, and its entry points difficult to grasp given its cross-cutting nature. Climate-related security risks can seem like a stretch of job descriptions; one that needs to compete with other priorities. Missions are requesting additional training and capacity building in climate-related risk analysis and programming for their own staff, as well as to provide accompaniment for partners in government and regional entities.

The establishment of dedicated climate-adviser positions, budgets for training and capacity building, and temporary deployments have resource implications that require Fifth Committee approval, subject to negotiation over competing priorities and finite resources. By articulating responsibilities for analysis of and response to climate, peace, and security risks in the operational paragraphs of mandates, for example, the Security Council would clearly convey the priority of this issue and increase the prospects of member state approval. More regular reporting by missions to the Council on how climate-related security risks affect mandate implementation would also demonstrate to the Council why such analysis matters.

Cedric de Coning is a research professor with the Norwegian Institute of International Affairs (NUPI). Florian Krampe is senior researcher and director of the Climate Change and Risk program at the Stockholm International Peace Research Institute (SIPRI). Jake Sherman is the senior director for programs and director of the Brian Urquhart Center for Peace Operations at the International Peace Institute (IPI).

This article is drawn from a recent closed-door roundtable organized by SIPRI, NUPI, and IPI—part of a series to examine how UN mediation, peace operations, and peacebuilding efforts respond to climate-related security risks.

Originally Published in the Global Observatory","Tue, 20 Apr 2021 07:00:00 GMT",https://reliefweb.int/profiles/reliefweb/themes/kobe/images/rw-logo-social-media.png,"['climate', 'risks', 'security', 'world', 'implementing', 'emerging', 'development', 'lessons', 'climaterelated', 'missions', 'operations', 'analysis', 'mandates', 'mission', 'peace']",climate_change
DR-2021-000054-SOM,Environmental developments worldwide in April 2021 - Anadolu Agency | English,https://www.aa.com.tr/en/environment/environmental-developments-worldwide-in-april-2021/2228694,,"Tue, 04 May 2021 07:00:00 GMT",,[],none
DR-2021-000054-SOM,PM Roble calls on Somali election stakeholders to prepare for national elections - cgtn.com,https://africa.cgtn.com/2021/04/27/somali-pm-calls-on-somali-election-stakeholders-to-prepare-for-national-elections/,"Somali Prime Minister Mohamed Hussein Roble has called on all Somali elections stakeholders to prepare for a national election and to refrain any action that would jeopardize this effort.

PM Roble also welcomed the press statements made by Galmudug and Hirshabelle Federal Member States which want polls to be conducted “immediately”, based on the 17th September agreement.

He also called on other Federal member states of Puntland, Jubbaland, Southwest and Banadir region to fully commit to a peaceful process in efforts to hold a free and inclusive election.

The Statement by Prime Minister H.E @MohamedHRoble on the current situation in Mogadishu and Election Process in the country. pic.twitter.com/6T2EFeji9k — SomaliPM (@SomaliPM) April 27, 2021

“I instruct our military to duly submit themselves to their constitutional responsibilities and to safeguard the national security. I instruct the force commanders to pull back forces to their locations and barracks.” Roble said.

He further called on the political opposition leaders to cease all hostilities and actions that can ‘blunder’ Somalia into unintended consequences and to stay at their locations.","Tue, 27 Apr 2021 07:00:00 GMT",https://africa.cgtn.com/wp-content/photo-gallery/2020/09/gettyimages-1228670519-594x594.jpg,"['elections', 'somalipm', 'minister', 'prepare', 'called', 'stakeholders', 'election', 'process', 'somali', 'calls', 'national', 'prime', 'states', 'member', 'roble']",none
