,Id,title,source URL,body,time,keywords,country,data source,language
1575,FL-2021-000021-IND,Chinese expert refutes China suspicions in Indian glacier break - Global Times,https://www.globaltimes.cn/page/202102/1215587.shtml,"Photo taken on Feb. 8, 2021 shows a view of a damaged dam near the Dhauliganga hydro power project after a glacier burst in India's northern hilly state of Uttarakhand. Photo: Xinhua

A Chinese expert refutes as nonsense suspicions implying that the glacial lake burst in India could be the result of remotely controlled explosions conducted by China. He argued that the main reason for such glacier break is that the Indian military construction has damaged the ecological environment in the region.Around 125 people were missing in northern India after a Himalayan glacier broke and swept away a small hydroelectric dam on February 7, according to Reuters.The devastating flood had left at least 32 people dead, according to ABC News.Such flash floods are not uncommon in the Himalayan region. The Himalayas have been warming at an alarming rate for years, melting ice long trapped in glaciers, soil and rocks, elevating the risk of devastating floods and landslides, noted the New York Times. The region's ecosystem had become too fragile for large development projects.""The ecological environment and permafrost disposal problems must be taken into consideration when building hydroelectric power projects in volatile areas,"" Hu Zhiyong, a research fellow at the Institute of International Relations at the Shanghai Academy of Social Sciences, told the Global Times on Saturday, ""But the Indian government ignored the objections of experts and the protests of local residents.""What's more ironic is that International Business Times, a US media outlet, published an article entitled ""Chinese Sabotage or Glacial Lake Burst? Mystery Deepens Around Massive Himalayan Floods in India"" on Monday, alleging that ""some Indian defense scientists think the glacier burst could have been sabotage."" Without really naming China, it implied that ""glacial lakes can be breached through remote-controlled explosions, with an aim to hit India's infrastructure in the border areas.""""The glacier breaks in India last week could not have been caused by China sabotaging nearby infrastructure. Instead, the Indian military has built several military installations in the area, which has exacerbated the melting of the glacier,"" noted Hu, ""In contrast, before the construction of the Qinghai-Tibet Railway, China had carried out many permafrost tests and obtained a large number of first-hand data, which ensured the ecological safety along the railway.""""Indian government never reflects on its own destructive actions whenever there is a problem. Instead, it usually turns to blame China in order to avoid being held accountable by opposition parties and people of the country,"" Hu remarked.",2021-02-13 08:00:00+00:00,"['suspicions', 'glacier', 'hu', 'expert', 'chinese', 'india', 'himalayan', 'glacial', 'refutes', 'indian', 'times', 'break', 'burst', 'military', 'china']",India,news article,English
1244,FL-2019-000084-IND,"Assam floods: 95% of Kaziranga National Park submerged, NH-37 also affected - India TV News",https://www.indiatvnews.com/news/india-assam-floods-kaziranga-national-park-submerged-nh-37-also-affected-535279,"Image Source : PTI Seventy per cent of the Kaziranga National Park and its 95 camps have been submerged in water owing to the devastating floods in Assam. To this end, forest officers have been asked to remain on duty and their leaves stand cancelled.

Seventy per cent of the Kaziranga National Park and its 95 camps have been submerged in water owing to the devastating floods in Assam.

To this end, forest officers have been asked to remain on duty and their leaves stand cancelled.

Kaziranga National Park in Assam is home to the world's largest population of Indian one-horned rhinoceroses. Other animals like tigers and elephants are also found in the forest.

The excessive rainfall in the state has also led to flooding on the National Highway-37, throwing the normal life out of gear. This highway starts from Sutarakandi near Karimganj in Assam and terminates at Bhali in Manipur.

The MPs of the state have demanded that the Assam floods should be declared national calamity. To this end, Assam Congress MPs protested in front of Gandhi statue in Parliament over flood situation in the state.

Meanwhile, more than 26 lakh people have been displaced from their homes and flash floods have killed at least nine in the past 72 hours.

According to the Indian Meteorology Department (IMD), there is a likelihood of more rainfall in the state in the next 48 hours.

The flood situation in Dhemaji and Lakhimpur remains the worst where most of the people have been affected. Several houses, roads and bridges have also been damaged after breach of embankments led to flooding in many areas.

The incessant rains have also affected the movement of trains in Assam and the Northeast Frontier Railway suspended train movement on the Lumding-Badarpur Hill section cutting off five states including Tripura, Nagaland, Manipur, Mizoram and Meghalaya from the country's railway map till July 16.

WATCH THIS VIDEO | Assam floods: Roads washed away as water from Brahmaputra river enters Nagaon area in Morigaon

Latest India News",2019-07-15 07:00:00+00:00,"['water', 'affected', 'kaziranga', 'state', 'submerged', '95', 'end', 'national', 'floods', 'assam', 'situation', 'stand', 'nh37', 'park']",India,news article,English
73,DR-2014-000109-CHN,Proposed Arizona copper mine threatens ocelot and jaguar - Los Angeles Times,https://www.latimes.com/science/sciencenow/la-sci-sn-ocelot-copper-mine-20140811-story.html,"A lone male ocelot has become a symbol of the conflict between conservationists and federal officials over a proposal to build an open-pit copper mine in the Santa Rita Mountains, just south of Tucson.

The discovery of the ocelot in April prompted the U.S. Fish and Wildlife Service to reexamine its 2013 biological opinion that the Rosemont Copper mine would not unduly harm habitat for endangered species in the area, including the only known jaguar in the United States.

The ocelot, photographed with a remote-sensor camera operated by the University of Arizona, is among a handful of the secretive, highly territorial and federally endangered cats that are the first in half a century to prowl so far north of Mexico, scientists say.

There were no ocelots documented in the Santa Ritas when the agency issued its biological opinion on the mine project, proposed by Canadian firm Augusta Resource Corp. The project is to include a 955-acre open pit, a processing plant, transmission lines, new roads and tailings facilities.

Advertisement

Now the agency is weighing whether to anticipate an “incidental take” of an ocelot if the mine is built and trying to determine the company’s potential liability in the event the facility is linked to the death of one of the cats.

To answer those questions, the agency must first determine if the ocelot is a vagrant or a resident and if there are females in the thorny desert region, where federal protections and cattle ranchers are credited with protecting habitat for jaguars and ocelots.

The agency is also reconsidering the potential impacts of groundwater pumping by the mine on critical habitat for the endangered Chiricahua leopard frog and two fish, the Gila chub and Gila topminnow.

Conservationists led by the Center for Biological Diversity, which is based in Tucson, about 25 miles north of the Santa Ritas, have their minds made up.

“The science is clear,” said Randy Serraglio, a spokesman for the center. “The Rosemont mine cannot coexist with jaguars, ocelots and other endangered wildlife whose survival is on the line.

“Beyond that, we may be witnessing the results of the good work the USFWS has done by making it illegal to kill jaguars and ocelots,” he said. “Why would we want to turn our backs on that?”

The project was controversial even before the ocelot showed up.

In earlier drafts of the 2013 biological opinion, agency biologists concluded that the proposed mine would destroy thousands of acres of critical habitat for the jaguar on public land and sever access to the species’ range in northern Mexico.

Advertisement

Steve Spangle, manager of Fish and Wildlife’s ecological services field office in Arizona, rejected his scientists’ conclusion on the grounds that the adverse impacts they predicted were “too speculative” and not “highly probable” to result from the operation.

“The ‘incidental take permit’ we gave the company was based on our conclusion that the jaguar may simply shift its home range elsewhere,” Spangle said in an interview. “We never granted permission to physically harm or kill a jaguar.

“I’m as excited as anyone else that these animals are showing up out there,” he said.

In 2009, the Arizona Game and Fish Department euthanized the last then-known jaguar in the United States after capturing and outfitting him with a radio collar. An independent investigation later determined that the jaguar’s death was due in part to mismanagement by state officials.

Advertisement

Follow me @LouisSahagun for more fascinating stories",2014-08-11 07:00:00+00:00,"['jaguar', 'biological', 'jaguars', 'ocelot', 'fish', 'project', 'endangered', 'santa', 'threaten', 'arizona', 'copper', 'proposed', 'agency', 'habitat']",China,news article,English
815,Drought_Ghana_2019_July,"Namibia: President, VP Donate Towards Drought Relief - AllAfrica - Top Africa News",https://allafrica.com/stories/201907260206.html,"Swakopmund — Prime Minister Saara Kuugongelwa-Amadhila has appealed to all Namibian workers to emulate the example set by President Hage Geingob and the Vice President Nangolo Mbumba, who have already given their voluntary two percent one-off contribution from their annual salaries towards the drought relief programme.

Kuugongelwa-Amadhila made the plea on Thursday during the president's town hall meeting in Swakopmund to assess the drought assistance and relief programme in the region.

Although she did not say how much the president and vice-president contributed, Kuugongelwa-Amadhila said that Namibians do not need to contribute the 2 percent in monetary value but can contribute anything or any amount that suits their pockets.

""You requested that your leaders set an example. Hence, I would like to confirm that Cabinet is leading the way. Just as the president and the vice president, I am also in the process of doing the same, Kuugongelwa-Amadhila told residents on Thursday.

She added that government only managed to raise about N$300 million of the N$570 million that was budgeted for the drought relief programme.

""Our business partners and international friends so far donated about N$90 million to assist with the drought relief programme. Farmers in the Omaheke region also told government that although they do not have water, they have plenty of grass, which they can donate as well. That is the kind of compassion we need to have as Namibians. Government is not necessarily looking for money. It can be food items, grass (animal fodder) or any kind of donation,"" explained the Prime Minister.

Kuugongelwa-Amadhila added that government understands why the two percent contribution did not sit well with many Namibians; especially those who felt the contribution will put a dent in their meagre salaries that are already challenged in these hard economic times.

She also told residents that several civil and ordinary working Namibians have already made contributions, which government is thankful for.

""That is the solidarity. Please consider supporting this very noble initiative to help others in need. Anyone willing to donate can make arrangements to contribute in instalments or once-off. So please, let us be considerate and assist government to make a change and help our drought-stricken families and farmers,"" the Prime Minister further appealed.",2019-07-22 07:00:00+00:00,"['drought', 'president', 'namibians', 'million', 'relief', 'told', 'contribution', 'need', 'kuugongelwaamadhila', 'vp', 'namibia', 'prime', 'donate']",Ghana,news article,English
1860,FL-2017-000017-PAK,Graveyards in Rawalpindi city running out of space - DAWN.com,https://www.dawn.com/news/1625120,"RAWALPINDI: The shortage of space in existing graveyards of the city has been a cause for concern among residents of the city as the government continues to ignore the issue.

Almost 90pc of Rawalpindis graveyards are short on space to accommodate fresh requests to bury the dead. There are more than 60 small and big graveyards in the garrison city and 10 in cantonment areas.

All main graveyards of the city including Ratta Amral, Pirwadhai, Eidgah, Shan Diyan Talian, Kuri Road, Dhoke Khaba, Dhoke Illahi Buksh, Dhoke Kashmirian, Cha Sultan, Malikan Da Kabristan, and the one near Committee Chowk do not have space for new graves. Yet, grave diggers dig new graves over unattended ones to accommodate requests that cannot be turned down.

During a survey, Dawn found encroachments along graveyards whereas due to limited space, managements of graveyard committees have also been charging higher prices for new graves. All graveyards are without boundary walls and land grabbers have managed to carry out construction in their surrounding areas; the worst affected is one of the oldest graveyards of Rawalpindi whereas the Dhoke Ratta and Pirwadhai graveyards also present the same picture.

Management of the graveyards had dug new graves along the bank of the nullah passing through the area but during monsoon, flood water destroys them, creating problems for the heirs.

The Eidgah graveyard is accommodating new arrivals as the management extended limits of the graveyard along the banks of the nullah.

Racecourse graveyard in cantonment is also running out of space. The Rawalpindi Cantonment Board (RCB) imposed a ban on new arrivals in the graveyard and asked that limited space be allocated for only army personnel.

Mohammad Nasir, resident of Mohanpura, said that his father died two months ago and he visited all the graveyards near his locality but they refused to bury his father. He said he talked to a grave-digger in Dhoke Illahi Buksh who managed to provide a space between two graves for his deceased father.

A resident of Chaklala Scheme III, Mudassir Malik said his brother died a few weeks ago and his family faced difficulty in finding a place to bury the deceased as there was no space available in Chaklala Scheme-III graveyard.

He said he paid Rs30,000 to the graveyard near Chungi Stop adjacent to Scheme-III. The government should allocate space for a graveyard in the city. In mid-90s, 1000 kanals of land was allocated for the purpose in Rakh Dhamial but since the last 26 years, all governments failed to develop the graveyard.

In 2017, the PML-N government had launched project Shehr-e-Khamoshan and started work to construct a funeral prayer site, mosque, ablution area and other facilities but the graveyard is still not being utilised.

On the other hand, officials of the administration said that people were not interested in burying their near and dear ones in Rakh Dhamial as it was out of the city. There is no proper transport to carry the deceased and people to attend funeral prayers.

RDA, which is responsible for metropolitan planning of the city and managing housing societies across the district has failed to force private housing societies to develop their own graveyards. Under the law, every private housing society has to allocate space for graveyard, school, college, mosque, park and roads and it has to be transferred in the name of the state.

Former PML-N MNA Malik Shakil Awan said that the ruling party has failed to develop graveyards. We do not expect good from them as they are snatching bread from the people. How can they provide facilities? he said.

The PML-N government in its tenure developed the Rakh Dhamial graveyard but work on it was stopped by the present government just to get political revenge from PML-N.

Former PTI MPA Arif Abbasi said that development of graveyards was the governments priority. When contacted, Rawalpindi Metropolitan Corporation (RMC) Chief officer Ali Abbas Bukhari said Punjab Law Minister Raja Basharat directed to speed up work to develop Rakh Dhamial graveyard and make it functional as soon as possible.

He said that RMC purchased two funeral buses so families could transport deceased persons to the graveyard. We are providing free of cost service to citizens in the garrison city for use of funeral buses. We will purchase two more buses soon, he said, adding there is an acute shortage of graveyards in the city making burial of the dead a great problem for the bereaved families.

Published in Dawn, May 23rd, 2021",2021-05-23 01:51:05+00:00,"['graveyards', 'city', 'space', 'graveyard', 'rawalpindi', 'graves', 'rakh', 'running', 'near', 'funeral', 'dhoke']",Pakistan,news article,English
2178,http://floodlist.com/africa/kenya-floods-may-2021,"Global Weather Hazards Summary: December 04-10, 2020 - World - ReliefWeb",https://reliefweb.int/report/world/global-weather-hazards-summary-december-04-10-2020,"A poor start to the rainy season has resulted in abnormal dryness in Madagascar

The Nile River and its tributaries continue to run high after months of heavy rainfall.

Locust breeding continues in eastern Ethiopia and central Somalia. There is a high potential for large scale migration at the end of the year. Locust swarms are also present in parts of Kenya.

Recent heavy rainfall has caused flooding in DRC and Uganda. Heavy rainfall forecast next week will maintain a high flood risk.

A poor start to the short rains in East Africa has caused short term moisture deficits in Kenya and Somalia.

Above-average temperatures were recorded over parts of South Africa, Eswatini, Zambia, Malawi, Mozambique, and Madagascar. Abnormal heat is expected to continue into next week.

A late start to the rainy season has led to moderate to large moisture deficits, resulting in abnormal dryness in the central and southern parts of Madagascar.",2020-12-05 08:00:00+00:00,"['start', 'rainfall', 'weather', 'summary', 'parts', 'high', 'heavy', 'abnormal', 'poor', 'global', 'world', 'season', 'hazards', 'short', '0410', '2020', 'rainy']",Kenya,news article,English
655,Drought_Ghana_2017_April,Silver Oak Flexes Muscles with Ovid Purchase | Wine-Searcher News & Features - Wine-Searcher,https://www.wine-searcher.com/m/2017/04/silver-oak-flexes-muscles-with-ovid-purchase,"© Backen, Gillam, Kroeger

The picturesque Ovid winery is Silver Oak's latest acquisition.

A $50 million Napa winery sale was negotiated around the kitchen table, W. Blake Gray reports.

What does it mean, when one of Napa Valley's most popular wineries buys one of its most exclusive?

It seems like an odd fit: Silver Oak, which makes 100,000 cases of wine annually, buying Ovid, which makes about 2000.

Silver Oak's wines are not cheap: its Napa Cabernet is $125; its Alexander Valley Cab is $75. But Ovid's wines are at another price level: about $300, if you can find them.

Silver Oak is consistently in the Top 10 of Wine & Spirits' Restaurant Poll as one of the most-ordered wines in America. I think it's fair to say that relatively few Americans, even among wine drinkers, have even heard of Ovid, which didn't release its first vintage (a 2005 wine) until 2009.

Before I go into a disquisition on the meaning of the $50 million sale of such a small luxury brand, it's worth noting that often a first-generation business is sold just because the founders want to sell.

""They were just ready to move on,"" Silver Oak president and CEO David Duncan told Wine-Searcher. ""They have their own reasons. This is a friendship thing, literally decided around the kitchen table. They were really looking for the next steward of the brand.""

And how much is $50 million in the California wine business, really?

Stagecoach Vineyard with 600 acres planted on Napa's Atlas Peak, sold to Gallo just last month for just $180 million. It's 40 times as big as Ovid yet fetched only 3.6 times as much money.

For further perspective: in 2015, Constellation paid $315 million for the Meiomi brand, with no vineyards whatsoever. Which would you rather have? All of Stagecoach Vineyard, all of Ovid's vineyard and Ovid's winery, and $85 million cash – or the brand name ""Meiomi""?

For the ordinary consumer, it might be a little comforting that Meiomi and its multiple wines under $20 is worth so much more than the vineyards and wineries that create $300 wines.

Silver Oak is somewhere in between. It's too expensive to be an everyday wine of the people, but it is a wine that middle-class drinkers have on special occasions. And Duncan said there is more crossover between Silver Oak's customers and Ovid's than you might think.

""I've received dozens and dozens and dozens of emails from longtime Silver Oak clients that are also Ovid clients,"" Duncan told Wine-Searcher. ""Just because you listen to the Rolling Stones doesn't mean you don't enjoy Beethoven or Mozart. I don't see them as completely different things.""

Ovid's value was built quickly. Owners Mark Nelson and Dana Johnson made their money by building and selling a medical software company. They took their earnings and, according to a Napa Register story by L. Pierce Carson in 2011, bought the Pritchard Hill property in 1999 just because it was beautiful and they wanted to live there.

When they tried their neighbors' wine, they decided they should make some of their own. They hired a Napa dream team, in the early years of when that became the thing to do: vineyard manager David Abreu, consulting winemaker Andy Erickson and architect Howard Backen for the winery. They didn't try to build the brand with purchased fruit, instead waiting until they had estate wine to sell, nearly 10 years after they bought the property.

Their time in the wine industry has thus been relatively short: less than eight years since they first starting selling wine. Of the 19 Ovid wines reviewed by the Wine Advocate, 11 have scores of 95 or better, topped by a 99 for the 2013 Ovid Red Blend Hexameter. Even in an era when 100-point scores are commonplace, that's still quite good.

Unlike Meiomi, which now comes in Chardonnay and Rosé flavors as well as the original Pinot Noir, I wouldn't expect Ovid to expand its production or range of wines. The appeal of Ovid for wine lovers is the Pritchard Hill site and the exclusivity.

""Our job is to keep Ovid Ovid,"" Duncan said. ""There's a customer base for that price point. That's also one of the greatest pieces of property in Napa. It's just a fabulous site to grow Bordeaux varietals.""

What you might see, if Duncan chooses, is Ovid in more places.

""Silver Oak is one of the few small-to-midsize brands with enough market clout the get a new brand into the three-tier distribution system if it chooses,"" said wine industry analyst Barbara Insel, president of Stonebridge Research. ""It adds to the private client market for Ovid. Silver Oak's following is quite remarkable. No matter how much the somms complain, they will all tell you that their lists have to include Silver Oak and Rombauer because a significant group of customers demand it.""

One of the things I have always loved about Silver Oak is that it makes no special reserve wines. Sadly few of the larger wineries in Napa and Sonoma County have this policy (hello, Jordan.) This means that all the best grapes go into the main Silver Oak label. They don't get enough credit for that.

Buying Ovid allows the Duncan family to have a special reserve level without touching the quality of their main wine, which is arguably the most popular expensive wine in America. They deserve credit for that too. Perhaps $50 million was a bargain.",2017-04-27 07:00:00+00:00,"['flexes', 'wine', 'oak', 'ovid', 'purchase', 'duncan', 'muscles', 'brand', 'winery', 'napa', 'silver', 'million', 'wines']",Ghana,news article,English
1421,FL-2020-000038-EGY,Ancient mummies to parade through streets of Cairo - ABC17NEWS - ABC17News.com,https://abc17news.com/news/national-world/2021/04/02/ancient-mummies-to-parade-through-streets-of-cairo/,"National-World

Ancient mummies of Egypt’s royal pharaohs will emerge from their resting places this weekend and parade through the streets of Cairo in search of a new home.

What sounds like the plot of a movie is in fact part of a lavish celebration of Egypt’s history and a project to relocate some of its greatest treasures to a new high tech facility.

On Saturday, the mummies of Ramses the Great and 21 of his fellow pharaohs will take part in what is being billed as “The Pharaoh’s Golden Parade,” a highly anticipated event organized by the Egyptian Ministry of Tourism and Antiquities.

It’s reported that the celebrations will include horse-drawn chariots, choirs singing in ancient languages and a plethora of movie stars and dignitaries, but Egyptian authorities have kept official details of the event under lock and key.

“It is a surprise,” Ahmed Ghoneim, executive director of the National Museum of Egyptian Civilization, the institution which will be the final resting place for the mummies, tells CNN.

Nevertheless, it’s hard to keep an event of this magnitude a surprise, especially when dress rehearsals recently took place in the center of Cairo. Excited Egyptians snapped photos of custom-made mummy vehicles adorned with golden ancient motifs and hastily uploaded them to social media.

The final move

The aim of the parade is to move the 18 kings and four queens of Egypt, along with their coffins and belongings, from their old home at The Egyptian Museum.

They’ll be transported five kilometers (three miles) south, to their new high-tech resting place at the National Museum of Egyptian Civilization (NMEC).

No, not the vast Grand Egyptian Museum in Giza which is also due to open to the public later this year. The NMEC is a completely different museum in Cairo’s Fustat neighborhood that will complete a trio of must-see Egyptian-themed museums in and around Cairo.

Although the NMEC had a partial opening in 2017, the parade will signify the grand opening.

“It’s a presidential opening,” says Ghoneim. And the completion of the Hall of Royal Mummies which looks to be a unique museum experience.

“The whole idea is not the mummies, the whole idea is how you display the mummies… It’s how you tell the story, it’s the environment, it’s the ambiance that you feel when you’re getting in,” he adds.

Ghoneim says visitors entering the Hall of Royal Mummies will experience something akin to entering a tomb in the Valley of the Kings.

All 22 royal mummies are from the New Kingdom, an era where tombs were built underground with hidden entrances to ward off grave robbers. A world apart, and about 600 years, from their flamboyant Old Kingdom royal counterparts who built colossal pyramid tombs.

Preparing the mummies

Dr. Mostafa Ismail, head of conservation at the Mummies Conservation Lab and Storeroom at the NMEC, led a team of 48 people to prepare the royal mummies.

The conservation process, he tells CNN, involves placing each mummy in an oxygen-free, nitrogen capsule “which can keep it preserved without being damaged from the effects of humidity, especially we’re talking about bacteria, fungi, and insects.”

The capsule is surrounded by soft material that distributes pressure and reduces vibrations during transportation.

When the mummies arrive at the NMEC, the display units will have the exact same conditions as the nitrogen capsules. “So there will not be any shock for the mummy when we take it from the box and put it in these units,” Ismail adds.

Accompanying each mummy will be any belongings discovered alongside them, including their coffins.

Displays will also show CT scans which reveal what is beneath the wraps, and sometimes any breaks in bones or diseases that afflicted the royals.

“The main thing that we want the visitors to know about these mummies, is how they have been mummified and preserved for a long time.”

When asked if his team discovered anything new about the mummies in preparing them for the move, Ismail remarked: “a lot of things,” but none that he would reveal before the parade. So there are more surprises to come.

A new cultural hub in Cairo

Undoubtedly the Hall of Royal Mummies will be the star attraction for visitors to The National Museum of Egyptian Civilization, but Executive Director Ahmed Ghoneim hopes to position the museum differently to its neighboring institutions.

“I’m not focusing on the Pharaonic era as most people would think,” he says. “Most Egyptians and non-Egyptians, whenever they go to an Egyptian museum then they think they’re going to see the pharaohs.

“Here I’m setting myself differently, I’m telling a different story, going across history and coming to the present.”

The first temporary exhibition will focus on Egyptian textiles and fashion. “All of the history from carpets to clothing” says Ghoneim.

Through the exhibits the museum will tell a richer story of the achievements of Egyptian civilization but the museum will also be a cultural hub.

“A place that offers everything, part educational, part cultural, part amusement, part night time dining place, and so on. It’s something that’s unique.”

And at last, 3,234 years after his death, Rameses II may finally be laid to rest.

The museum will be open to the public the day after the parade, on April 4, with the Hall of Royal Mummies opening two weeks later on April 18. The Pharaoh’s Golden Parade will be streamed live on the Ministry of Tourism and Antiquities’ YouTube channel.",2021-04-02 07:00:00+00:00,"['museum', 'streets', 'egyptian', 'parade', 'place', 'royal', 'hall', 'mummies', 'mummy', 'pharaohs', 'cairo', 'ancient', 'nmec']",Egypt,news article,English
341,FL-2021-000025-AUS,Australia's Worst Floods In Decades Quicken Concerns About Climate Change - Forbes India,https://www.forbesindia.com/article/global-news/australias-worst-floods-in-decades-quicken-concerns-about-climate-change/67103/1,"Flooding in Windsor, Australia, on Monday, March 22, 2021. Nearly 20,000 Australians have been forced to evacuate because of flooding, and more than 150 schools have been closed. (Matthew Abbott/The New York Times)



Flooding in Windsor, Australia, on Monday, March 22, 2021. Nearly 20,000 Australians have been forced to evacuate because of flooding, and more than 150 schools have been closed. (Matthew Abbott/The New York Times)

WINDSOR, Australia — Kelly Miller stood in her doorway Monday, watching the water rise to within a few inches of the century-old home where she runs an alternative medicine business. The bridge nearby had already gone under in some of Australia’s worst flooding in decades, along with an abandoned car in the parking lot.“It’s coming up really quickly,” she said.Two massive storms have converged over eastern Australia, dumping more than 3 feet of rain in just five days. In a country that suffered the worst wildfires in its recorded history just a year ago, the deluge has become another record-breaker — a once-in-50-years event, or possibly 100, depending on the rain that is expected to continue through Tuesday night.Nearly 20,000 Australians have been forced to evacuate, and more than 150 schools have been closed. The storms have swept away the home of a couple on their wedding day, prompted at least 500 rescues and drowned roads from Sydney up into the state of Queensland 500 miles north.Shane Fitzsimmons, the resilience commissioner for New South Wales — a new state position formed after last year’s fires — described the event as another compounding disaster. Last year, huge fires combined into history-making infernos that scorched an area larger than many European countries. This year, thunderstorms have fused and hovered, delivering enough water to push rivers like the Hawkesbury to their highest levels since the 1960s.Scientists note that both forms of catastrophe represent Australia’s new normal. The country is one of many seeing a pattern of intensification — more extreme hot days and heat waves, as well as more extreme rainfalls over short periods.It is all tied to a warming earth, caused by greenhouse gases. Because global temperatures have risen 1.1 degrees Celsius, or about 2 degrees Fahrenheit, over preindustrial levels, landscapes dry out more quickly, producing severe droughts, even as more water vapor rises into the atmosphere, increasing the likelihood of extreme downpours.“There is a very strong link between global warming and that intensification in rainfall,” said Andy Pitman, director of the ARC Center of Excellence for Climate Extremes at the University of New South Wales. “There’s good scientific evidence to say extreme rain is becoming more extreme due to global warming.”Australia’s conservative government — heavily resistant to aggressive action on climate change that might threaten the country’s fossil fuel industry — has yet to make that link.Prime Minister Scott Morrison has offered funds for those forced to flee and several dozen areas have already been declared disaster zones.“It’s another testing time for our country,” he told a Sydney radio station, 2GB, on Monday.Windsor may become one of the places hardest hit. Over the weekend, the Hawkesbury rose rapidly by more than 30 feet, and it is expected to peak in the next day or so at 42 feet.With rain continuing to fall, emergency workers wearing bright orange went door to door on side streets with waist-deep puddles where the road dipped.In and around the historic downtown, many of the businesses close to the river stayed shut Monday, with a few putting sandbags by their doors. The central meeting place seemed to be at the foot of the Windsor Bridge, where television crews and crowds in rubber boots marveled at the view.The new Windsor Bridge, which opened just a few months ago as a “flood-proof” replacement for an older bridge, was completely underwater.It was built 10 feet higher than the bridge it replaced, but the river flowed over it as if it did not exist. A red flashing light on the top of a buried yellow excavator offered the only hint of the old bridge, or what had once been solid ground.Cameron Gooch, 46, a diesel mechanic from a town nearby, said he saw huge trees speeding downriver toward the coast a day earlier. The water seemed to have slowed down, he said, becoming a giant bathtub with water held in place and rising slowly from tributaries.“That’s the problem,” he said. “It’s just going to keep building up.”

©2019 New York Times News Service",2021-03-23 07:00:00+00:00,"['change', 'climate', 'water', 'quicken', 'windsor', 'decades', 'worst', 'rain', 'floods', 'schools', 'australia', 'bridge', 'concerns', 'australias', 'york', 'flooding', 'extreme', 'forced']",Australia,news article,English
2040,FL-2017-000155-VNM,"Australia to provide Vietnam $71,300 for flood relief - VnExpress International",https://e.vnexpress.net/news/news/australia-to-provide-vietnam-71-300-for-flood-relief-4181502.html,"An area in central Quang Binh Province is submerged under water, October 10, 2020. Photo by VnExpress/Duc Hung.

Australia will provide AUD100,000 ($71,390) for immediate humanitarian support to people suffering due to the severe flooding in central Vietnam.

The aid was announced Friday by the Australian ambassador to Vietnam, Robyn Mudie.

The central region has been hit by consecutive tropical storms, prolonged heavy rainfall, severe and widespread flooding, and landslides over the last two weeks, said to be the worst in decades, killing at least 117 and leaving 21 missing.

The dead include 35 members of two different military teams who had come to rescue landslide victims in Thua Thien-Hue and assist neighborhoods hit by landslides in Quang Tri Province.

As of Thursday more than 178,000 households in the region had been affected by floodwaters of up to two meters, 362 schools had been damaged and there has been widespread destruction of agricultural land and resources.

Mudie said: ""When Australia experienced devastating bushfires last summer, we felt the outpouring of support from the government and people of Vietnam. Today we stand in solidarity with Vietnam, as you grieve for lost loved ones and heroic first responders. We will continue monitoring relief requirements as the extent of the impact comes to light.""

Australia is already making ongoing efforts to support Vietnams recovery from the Covid-19 pandemic, including a $10.5 million assistance package in June.

Earlier this week the Japan International Cooperation Agency, the ASEAN Coordinating Center for Humanitarian Assistance on disaster management, the United Nations Development Program and Save the Children Vietnam pledged donations in cash and kind to help central Vietnam.

South Korea on Friday pledged relief worth $300,000 while the U.S. has promised $100,000.",2020-10-24 07:00:00+00:00,"['vietnam', '71300', 'severe', 'widespread', 'flood', 'quang', 'landslides', 'relief', 'pledged', 'central', 'region', 'australia', 'provide', 'support']",Vietnam,news article,English
