ID,event_id,article_title,article_link,article_content,publishing_date,article_image,article_keywords,article_relevance,category
20,FL-2017-000052-RUS,Наводнение в Перу унесло жизни 72 человек - BBC Russian,https://www.bbc.com/russian/news-39316120,"Наводнение в Перу унесло жизни 72 человек

18 марта 2017

Автор фото, Getty Images Подпись к фото, Столица страны Лима особенно пострадала от наводнения

Власти Перу сообщили, что как минимум 72 человек погибли в результате худшего за последние 20 лет наводнения в стране.

В течение нескольких дней в стране были проливные дожди, что привело к разливу рек и оползням сразу в нескольких районах страны.

Более 800 городов объявили чрезвычайное положение. По мнению властей, от наводнений пострадало около половины населения страны.

В столице стране Лиме с понедельника нет доступа к питьевой воде. В ряде городов заполнена водосточная система, улицы затоплены водой.

Некоторые деревни оказались отрезанными от сообщения.

Автор фото, Getty Images Подпись к фото, Более 800 городов объявили чрезвычайное положение, во многих улицы затоплены водой

Власти страны начали проводить дезинфекцию, пытаясь избавиться от переносящих инфекции комаров.

Жители жалуются на то, что цены на продукты из-за наводнения растут, передает Ассошиэйтед пресс.

В этом году здесь заметны особенно проявления феномена Эль-Ниньо - температура океана растет, что приводит к повышенным испарениям и проливным дождям.","Sat, 18 Mar 2017 07:00:00 GMT",https://ichef.bbci.co.uk/news/1024/branded_russian/11186/production/_95222007_gettyimages-654596070.jpg,"['улицы', '72', 'стране', 'перу', 'фото', 'страны', 'наводнение', 'чрезвычайное', 'объявили', 'унесло', 'жизни', 'городов', 'положение', 'подпись']", ,flood
21,FL-2017-000052-RUS,"Европе предсказали ""наводнение столетия"" - Российская Газета",https://rg.ru/2017/03/27/evropa-navodnenie.html,"Уже к концу нынешнего века глобальное потепление вызовет катастрофу европейского масштаба: пять миллионов европейцев могут потерять свои дома в результате мощных наводнений - к такому выводу пришли эксперты Объединенного исследовательского центра Еврокомиссии. Их прогноз опубликовала Russia Today.

Ученые проанализировали изменение уровня морей, приливы, волны и штормовые нагоны вплоть до 2100 года и составили неутешительную картину: к концу века уровень воды в Европе будет выше нынешнего на 51-87 сантиметров. Следствием станет тот факт, что катастрофические ""наводнения столетия"" будут повторяться ежегодно.

Наибольшее повышение уровня воды ожидается в Северном море - к концу столетия оно достигнет почти метра. Это угрожает затоплением прибрежных областей Бельгии, Великобритании, Германии, Дании, Нидерландов, Норвегии и Франции. Следующей в ""группе риска"" названа Балтика, омывающая берега Германии, Дании, Латвии, Литвы, Польши, Финляндии, Швеции и Эстонии.

- Мы спрогнозировали возможные климатические изменения на европейском континенте в будущем. Пять миллионов потерявших дома жителей Старого света - гипотетическая цифра. Такое возможно, если ""наводнение столетия"" начнется по всей Европе"", - рассказал Михалис Вусдукас, специалист по океанографии прибрежных зон.

Однако по прогнозу ЕК в южной части Европы наводнения будут происходить гораздо реже, а в Португалии и на побережье Кадисского залива уровень воды, напротив, понизится.

- Странам Северного и Балтийского морей необходимо уже сейчас готовиться к изменениям климата. Опасность затопления связана не только с глобальным потеплением, но и с нагонными явлениями - подъемом воды, вызванным ветром и подводными течениями. Наибольшей опасности подвержены страны с пологим берегом: Балтийский регион, Дания, Нидерланды и Норвегия, - считает заведующий кафедрой метеорологии и климатологии МГУ Александр Кислов.

При этом готова к катаклизмам лишь Голландия - страна находится ниже уровня моря, окружена мощными реками. Чтобы сдерживать воду, построена уникальная система шлюзов, управляемых компьютерами. Подобная система есть и в Санкт-Петербурге. А для других северных портов катастрофой может обернуться повышение уровня воды даже на 20 сантиметров - очередной нагон прорвет дамбы и приведет к наводнению.","Mon, 27 Mar 2017 07:00:00 GMT",https://cdnimg.rg.ru/img/content/138/33/57/Depositphotos_21207361_m-2015_t_650x433.jpg,"['европе', 'прибрежных', 'наводнение', 'система', 'концу', 'столетия', 'сантиметров', 'уровня', 'нынешнего', 'уровень', 'воды', 'повышение', 'предсказали']", ,flood
22,FL-2017-000052-RUS,Наводнение в Гамбурге - Известия,https://iz.ru/742591/video/navodnenie-v-gamburge,"На северную Германию обрушились мощные ливни, грозы и град. За сутки в Гамбурге выпала месячная норма осадков. Водой размыло дороги и фундаменты зданий.

В районе Бергедорф частично обрушился фасад многоквартирного дома. Спасатели эвакуировали 15 человек, людей временно разместили в приютах.

Уровень воды на улицах достигал метровой отметки. Дороги превратились в реки, движение на некоторых трассах парализовано.","Sun, 13 May 2018 07:00:00 GMT",http://cdn.iz.ru/sites/default/files/styles/900x506/public/video_item-2018-05/%D0%92%20%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D0%B8%D0%B8%20%D1%81%D0%BC%D1%8B%D0%BB%D0%BE%20%D0%B4%D0%BE%D0%BC.jpg?itok=5c7Kp8ee,"['частично', 'фундаменты', 'фасад', 'северную', 'гамбурге', 'дороги', 'улицах', 'наводнение', 'сутки', 'трассах', 'эвакуировали', 'спасатели']", ,flood
23,FL-2017-000052-RUS,Зимнее наводнение в Германии: Рейн вышел из берегов (фотогалерея) - Deutsche Welle,https://www.dw.com/ru/%D0%B7%D0%B8%D0%BC%D0%BD%D0%B5%D0%B5-%D0%BD%D0%B0%D0%B2%D0%BE%D0%B4%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5-%D0%B2-%D0%B3%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D0%B8%D0%B8-%D1%80%D0%B5%D0%B9%D0%BD-%D0%B2%D1%8B%D1%88%D0%B5%D0%BB-%D0%B8%D0%B7-%D0%B1%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D0%B2-%D1%84%D0%BE%D1%82%D0%BE%D0%B3%D0%B0%D0%BB%D0%B5%D1%80%D0%B5%D1%8F/a-42077888,"Единая база данных об иностранцах в ФРГ: кому доступна личная информация?

Бундесрат одобрил закон о единой базе данных иностранцев в ФРГ. Какая информация будет в ней содержаться, кто будет иметь к ней доступ, и не противоречит ли это защите личных данных?","Tue, 09 Jan 2018 08:00:00 GMT",https://static.dw.com/image/42062554_6.jpg,"['фотогалерея', 'содержаться', 'берегов', 'вышел', 'фрг', 'зимнее', 'информациябундесрат', 'информация', 'иностранцев', 'рейн', 'противоречит', 'германии', 'наводнение', 'данных', 'личных', 'одобрил', 'личная']", ,none
24,FL-2017-000052-RUS,Сотни погибших в Индии из-за самого сильного за 100 лет наводнения - BBC Русская служба,https://www.bbc.com/russian/news-45230987,"Сотни погибших в Индии из-за самого сильного за 100 лет наводнения

18 августа 2018

Автор фото, EPA Подпись к фото, Главный министр штата Пинарайи Виджаян заявил, что это худшее наводнение за последнее столетие

По меньшей мере 324 человек погибли в результате наводнения в штате Керала на юго-западе Индии. Местные власти называют это самым худшим наводнением за последние 100 лет.

Сезон дождей начался в Индии в июне, но число жертв резко выросло именно в последние 24 часа.

Спасатели борются с последствиями ливневых дождей, которые оставили без крова больше 200 тысяч человек, сейчас они размещены в лагерях.

Премьер Индии Нарендра Моди прибыл в Кералу, чтобы своими глазами оценить масштаб разрушений.

Правительство штата заявило, что многие люди были насмерть раздавлены в результате оползней.

Ожидается, что дожди будут продолжаться. Главный аэропорт Кералы может быть закрыт до 26 августа.

В районе бедствия находятся сотни военнослужащих для помощи пострадавшим от наводнения. В спасательной операции принимают участие вертолеты и более 300 лодок.

Автор фото, AFP/Getty Images Подпись к фото, Многие люди были раздавлены обломками в результате оползней

Правительство призывает не игнорировать распоряжения об эвакуации. Власти занимаются распределением еды для десятков тысяч человек, которые перебрались на более возвышенные территории.

В начала сезона дождей во всей Индии погибли более 930 человек, согласно данным МВД страны.

Главный министр штата Пинарайи Виджаян заявил, что это худшее наводнение за последнее столетие.

""Мы наблюдаем то, чего никогда не было в истории Кералы"", - сказал он журналистам. По его словам, больше 223 тысяч человек сейчас находится в полутора тысячах лагерях, открытых спасателями.

Автор фото, AFP Подпись к фото, Добровольцы в штате Керала сортируют гуманитарную помощь

Под водой оказалась часть крупнейшего города штата Кочин. Затоплены автомобильные и железные дороги. От наводнения пострадали плантации чая и кофе.

Автор фото, Getty Images Подпись к фото, Железные и автомобильные дороги в штате оказались под водой

Школы во всех 14 районах Кералы закрыты.

В некоторых районах из-за проблем с безопасностью запрещен доступ туристам.","Sat, 18 Aug 2018 07:00:00 GMT",https://ichef.bbci.co.uk/news/1024/branded_russian/1272E/production/_103066557_048708787.jpg,"['погибших', 'индии', 'наводнения', 'штата', 'штате', 'худшее', 'фото', 'результате', 'сильного', 'кералы', '100', 'сотни', 'дождей', 'подпись', 'изза']", ,flood
25,FL-2017-000052-RUS,Крупные наводнения в Японии в сезон дождей. Досье - ТАСС,https://tass.ru/info/5358578,"ТАСС-ДОСЬЕ. 9 июля 2018 года власти Японии сообщили, что на западе страны в результате наводнений и оползней, вызванными ливнями, погибли 104 человека. Еще около 50 человек числятся пропавшими без вести.

В Японии ежегодно на вторую половина июня - начало июля приходится сезон дождей, которые носят название ""сливовых"" (""байу"" или ""цую""). Иногда во время этого сезона за сутки выпадает 100 и более мм осадков, что вызывает катастрофические наводнения и оползни. Наиболее разрушительными ливни прошли в 1953 году - тогда на острове Кюсю на западе Японии в результате наводнения погибли 759 человек, более 450 тыс. человек лишились крова.

Редакция ТАСС-ДОСЬЕ подготовила материал о крупных наводнениях, приведших в Японии к человеческим жертвам, за последние десять лет. Наводнение стало самым серьезным по числу погибших с 1983 года (тогда погибли 118 человек).

19-26 июля 2009 года жертвами оползней, наводнений и других ЧП, вызванных проливными дождями на территории японских островов Хонсю (регион Тюгоку) и Кюсю (запад страны), стал 31 человек, еще 55 человек пострадали. Ущерб был нанесен префектурам Тоттори, Хиросима, Ямагути, Фукуока, Сага и Нагасаки.

В пострадавших районах потоки воды и грязи полностью разрушили 45 зданий, затопили или повредили еще более 2 тыс. построек, свыше 10 тыс. человек были эвакуированы во временные убежища. Вышедшие из берегов реки серьезно повредили ряд автомобильных дорог. Из-за опасности затопления и оползней прекращалось движение транспорта на крупных автомагистралях и железнодорожных линиях. По данным метеорологического управления, июль 2009 года для ряда регионов Японии стал самым пасмурным и дождливым с 1946 года.

26-30 июля 2011 года сильные дожди в префектурах Ниигата и Фукусима (восток Японии), где в ряде районов всего за час выпали рекордные 100 мм осадков, вызвали сход оползней и затопления. Погибли четыре человека, семеро получили ранения. Были полностью разрушены 17 зданий, около 8 тыс. домов пострадали. Вблизи пос. Сандзё (префектура Ниигата) потоки воды частично разрушили плотину Касабори, подразделения Сил самообороны Японии проводили эвакуацию местных жителей.

3-14 июля 2012 года в результате сильных дождей на острове Кюсю в префектурах Кумамото, Оита и Фукуока погибли в общей сложности 30 человек и еще 27 человек пострадали. Были разрушены 363 здания, 3 тыс. 298 строений попали в зону затопления.

5-6 июля 2017 года жертвами ливневых дождей в префектурах Фукуока и Оита стали 40 человек, еще двое по состоянию на июль 2018 года числятся пропавшими без вести. В городе Асакура (Фукуока) за сутки выпали рекордные 586 мм осадков. Полностью разрушены были 336 зданий. Рекомендации эвакуироваться получили 515 тыс. 700 человек.","Mon, 09 Jul 2018 07:00:00 GMT",https://phototass2.cdnvideo.ru/width/1200_4ce85301/tass/m2/uploads/i/20180709/4741475.jpg,"['наводнения', 'тыс', 'японии', 'сезон', 'разрушены', 'досье', 'июля', 'оползней', 'результате', 'префектурах', 'фукуока', 'дождей', 'погибли', 'пострадали', 'крупные']", ,flood
27,FL-2017-000052-RUS,Сильнейшее наводнение в Забайкалье — National Geographic Россия: красота мира в каждом кадре - National Geographic Russia,https://nat-geo.ru/nature/silneyshee-navodnenie-v-zabaykale/,"На протяжении месяца в Забайкалье почти ежедневно идут дожди . Разлившиеся из-за этого реки подтопили Читу, Нерчинск, Шилку и еще более десятка поселков. Паводок начался 8 июля с Шилкинского района, а к настоящему времени в окрестностях Читы уже затоплено 1,8 тысяч приусадебных участков. В самом городе вода зашла во дворы 5 многоквартирных домов и десятков частных. Кроме того, в Забайкалье размыто множество дорог, повреждено или разрушено около 30 мостов, более 1000 человек остались без электроснабжения.На всей территории края введен режим ЧС. В ликвидации последствий чрезвычайной ситуации участвуют более 1,3 тыс. человек, задействовано 386 единиц техники и 47 плавсредств. Спасатели помогают людям покинуть жилища, эвакуировать мебель, ценные вещи и домашних животных, доставляют питьевую воду и оказывают другую помощь.350 детей доставлены домой из четырех лагерей; в семи пунктах временного размещения находятся 145 человека, а в общей сложности 13 пунктов временного размещения готовы принять новых пострадавших.Паводок в Забайкальском крае стал крупнейшим за всю историю наблюдений, то есть с 1936 года: впервые зафиксирован уровень воды 4,73 метра. Предыдущий рекорд остался в 1991 году: 3,79 метра.Между тем в регионе сохраняется сложная погодная обстановка: за прошедшие сутки на реках Амур, Шилка, Онон, Ингода, Витим уровень воды повысился на 10-122 сантиметра. На реке Чита в черте города начался спад, однако другая городская река, Ингода, в ближайшие сутки снова начнет подниматься. Более того: главное управление МЧС России по Забайкальскому краю предупредило о том, что 13 июля в Забайкальском крае снова пройдут интенсивные дожди, вызванные новым циклоном со стороны Монголии.Гидрологи прогнозируют рост уровня воды в реке Нерча у города Нерчинск на 50-80 сантиметров. Грозы и ливни 13 июля ожидаются и на территории Бурятии, а к третьей декаде июля вода из Забайкалья переполнит реки Амурской области и дойдет до Благовещенска.","Thu, 12 Jul 2018 07:00:00 GMT",https://s3.nat-geo.ru/images/2019/4/10/629eafb6e21c4dbf858981391cda89ab.max-1200x800.jpg,"['июля', '13', 'территории', 'реки', 'сильнейшее', 'наводнение', 'сутки', 'реке', 'нерчинск', 'воды', 'уровень', 'забайкалье', 'размещения']", ,flood
28,FL-2017-000052-RUS,Как Москва пережила сильнейшее наводнение в своей истории - Газета.Ru,https://www.gazeta.ru/social/2018/04/20/11723509.shtml,"23 апреля (по новому стилю) 1908 года в Москве произошло одно из самых больших наводнений в истории города. Зима того года выдалась очень снежной и холодной, без оттепелей. Весна же наступила неожиданно, на редкость теплая и солнечная. «Два-три теплых дня кряду и несколько дождей сразу настолько дружно продвинули таяние снегов и разрыхлили лед, что быстрый и многоводный разлив реки Москвы был уже вне сомнения», вспоминал московский генерал-губернатор Владимир Джунковский.

Реклама

В ночь на четверг на Страстной неделе появились сообщения, что река Москва выступила из берегов и затопляет деревню Мневники Хорошевской волости Московского уезда, вскоре за этим пришло второе известие, что затопляется и деревня Терехово. Вскоре наводнение дошло и до Москвы: уровень воды в итоге поднялся почти на девять метров.

«Вода в городе подошла к самому карнизу набережных и начала выступать на мостовую. После пяти часов вечера вся площадь между рекой Москвой и Водоотводным каналом представляла собой картину потрясающую, но удивительной красоты», — описывал генерал-губернатор. Начиная от Каменного моста нельзя уже было проехать ни по Неглинному, ни вдоль Кремлевской стены, ни по Москворецкой набережной — все было залито водой. Небольшой сухой оазис был только у въезда с Балчуга на Москворецкий мост.

С парапетов всех мостов спускали к поверхности реки веревки с петлями на конце, чтобы за них могли ухватиться тонущие или случайно смытые течением горожане.

А в это время состоятельная публика ради забавы снимала лодки напрокат и каталась по «московской Венеции» среди затопленных зданий, садов, площадей.

«При переезде через Устьинский мост жуть брала, старый мост дрожал от напора воды, проносившиеся льдины почти касались наката моста. К Народному дому в Садовниках я не мог подъехать верхом, пришлось пересесть в лодку, в которой я и подъехал прямо ко второму этажу», — писал Джунковский.

«Болото», как называли москвичи Болотную площадь, превратилось в настоящее бушующее море. «В воде отражались огни фонарей и квартир, расположенных во втором этаже, в первых была абсолютная темнота. С большими трудностями я выехал на Раушскую набережную в наиболее высоком ее месте; вода бурлила, лошадь со страху фыркала», — продолжал глава города.

Особенно красивая картина была вечером между мостами Каменным и Москворецким, возвышавшимися над сплошной водной поверхностью, рассказывали очевидцы катастрофы: «В воде ярко отражались освещенные электрические фонари обоих мостов, а по линии набережных почти над поверхностью воды горели газовые фонари, от которых виднелись только верхушки и которых не успели потушить, — казалось, что это плавающие лампионы на воде. Кое-где виднелись лодки, наполненные пассажирами с горящими свечами в руках, — это возвращались богомольцы из церквей после 12-ти Евангелий в Страстной четверг».

А вот как вспоминал о наводнении историк балета Юрий Бахрушин, сын известного мецената Алексея Бахрушина: «За воротами виднелась улица, наша Валовая, но не обычная, повседневная, московская, а венецианская, вся сплошь залитая серебристой водой. Пока, в немом изумлении, я наблюдал эту необычайную картину, по улице медленно проплыла лодка, груженная каким-то барахлом, подушками, матрацами, сундуками с сидящими поверх имущества бледными, расстроенными людьми. За лодкой вскоре показался наскоро сколоченный плот, также груженный людьми и скарбом».

«Первая мысль отца была о спасении музея, находившегося в нижнем полуподвальном помещении. Целый день мы перетаскивали наверх все наиболее ценное, громоздили на витрины и шкафы тяжести, чтобы не дать им в случае чего всплыть.

Все нервничали и волновались за исключением нашей старухи кухарки, которая спокойно утверждала, что нам вода не угрожает. Когда ее спрашивали, на каком основании она так думает, то получали ответ: «Я-то уж наверно знаю. Я, чай, уж с неделю черные тараканы со всех соседних домов к нам перебирались. Так и ползут ночью по улице веревочкой, и все к нашим воротам!»

Дядя Василий подтверждал ее наблюдения, и действительно, за последнее время черных тараканов в доме развелось великое множество».

Сильнее всего пострадали районы Дорогомилово, Якиманка и Пятницкая, целиком затопило и Хамовники. На Павелецком вокзале вся площадь была залита водой. «Последний поезд отошел в 6 часов вечера с большим трудом, колеса не брали рельсов, наконец, подав поезд назад, с разбега удалось поезду двинуться, и он, рассекая воду подобно пароходу, вышел на сухое место. Вода на станции достигала второй ступеньки вагонов», — писал генерал-губернатор.

Брянский (ныне Киевский) вокзал оказался отрезанным от всего города, и проникнуть к нему можно было только на лодках или на полках ломовых. За доставку к вокзалу брали по 20 копеек с человека, сажая на полок по 15-20 человек.

Вот как описывает бедствие очевидец: «С переулками сообщались с помощью лодок, но это было чрезвычайно опасно, так как лодки уносило по течению. А по реке неслись огромные бревна, стога сена, дрова, какие-то большие кадки, части крестьянских построек и целые избы. В 2 часа дня понеслась целая баржа, которая сломалась у быков Бородинского моста. Отрезанные водою, обитатели затопленных домов махали своим родственникам носовыми платками... Затоплено было много фабрик и заводов на Ивановке... На набережной пожар. Это горели постройки фабрики Бутикова, но пожарные не были в состоянии подъехать к очагу огня и работали с соседних зданий».

«Из окон второго этажа дома Ушкова, со всех сторон окруженного водой, кричали, что обывателей этого дома грабят. «Как грабят?» «Приехали на лодках, ломают двери и грабят затопленные квартиры». В доме Ушкова открывались окна и люди требовали полицию, лодок, чтобы задержать грабителей», — писали газеты того времени.

В городе были разрушены и повреждены тысячи построек. Чудом не пострадала Третьяковская галерея — вокруг нее успели построить специальную кирпичную стену. Очень сильно пострадал Московский губернский архив, вода уничтожила около 80 тысяч дел, хранившихся в этих помещениях. А в залитом подвале дома Перцова по соседству с храмом Христа Спасителя погибло несколько находившихся там картин известного художника Сергея Малютина. Наводнение затопило центральную станцию Электрического общества и подача электроэнергии прекратилась, что пробудило большой спрос на дешевые лампы, керосин и свечи. В некоторых магазинах для освещения стали применять ацетиленовые фонари.

Ущерб был нанесен не только энергетической системе города. Во время наводнения были уничтожены колоссальные запасы овса, яблок, муки и круп, из-за чего к лету резко возросли цены на эти продукты. «Один только сахарный завод Гепнера пострадал на 7 миллионов рублей. Владельцу предлагали вывезти из завода весь сахар и брали за это 4 000 рублей. Гепнер отказался и Москва-река в продолжение целого дня текла сладкой водой, — писали «Биржевые ведомости, когда бедствие закончилось, —

Долгие часы мутная в обыкновенное время Москва-река была совсем желтой. Наводнение затопило химический завод Ушакова и громадные запасы желтой краски растворились в воде. Нижняя часть домов по Берсеневской набережной, когда вода схлынула, так и остались в новой желтой окраске».

Вода стала убывать с утра Страстной субботы, «но крайне медленно, и обыватели Замоскворечья, Дорогомилова и других мест провели весьма тяжелую ночь на Светло Христово Воскресенье. Многие остались без освещения, без припасов, без возможности двинуться. Из Кремля, откуда открывался вид на все Замоскворечье, в эту ночь, вместо обычно расцвеченных разноцветными фонарями и бенгальскими огнями многочисленных церквей, взору открывалась картина мертвого города — окруженные водой церкви не открывались», — писал Джунковский.

В первый день праздника уже многие улицы освободились от воды, а на второй день вода уже вернулась в свои берега. Саму Пасху при этом некоторые москвичи были вынуждены провести на крыше. «Глазам обывателей представилась тогда полная картина последствий наводнения — на освобожденных от воды, занесенных илом и песком улицах - мостовые были местами разрыты — валялись разные обломки, старые поломанные бочки, разбитые баржи, всевозможный скарб», — отмечал генерал-губернатор.

Примечательно, что в катастрофе на всю Москву погибло только два человека, но многие пострадали или лишились своего имущества, особенно бедняки, ютившиеся в подвалах. «Ничтожное количество несчастных случаев с людьми во время наводнения, прямо единичные случаи, я отношу всецело заботе и неутомимой работе чинов полиции, которые первыми являлись для подания помощи — я их встречал мокрыми, оборванными, голодными», — писал глава Москвы.

После катастрофы ученые стали предлагать создание в верховьях Москвы-реки и на ее притоках запасные резервуары, где можно было бы хранить весеннюю воду, а потом по мере надобности спускать в реку для поднятия ее уровня. Собственно, эта идея и была реализована уже в советские времена — созданием Канала им. Москвы, а также Истринского, Можайского, Рузского и Озернинского водохранилищ.","Fri, 20 Apr 2018 07:00:00 GMT",https://img.gazeta.ru/files3/593/11723593/moscow-pic905-895x505-71762.jpg,"['истории', 'страстной', 'наводнения', 'вода', 'ночь', 'москва', 'пережила', 'писал', 'сильнейшее', 'наводнение', 'водой', 'площадь', 'города', 'воде', 'воды']", ,none
29,FL-2017-000052-RUS,Ураган «Ирма» вызвал наводнение во Флориде. Фоторепортаж - РБК,http://www.rbc.ru/photoreport/11/09/2017/59b5c81c9a7947f545a04009,"Ураган «Ирма» вызвал наводнение на юге Флориды из-за большого количества осадков, при этом скорость ветра при прохождении по городам приводит к разрушениям.","Mon, 11 Sep 2017 07:00:00 GMT",https://s.rbk.ru/v10_rbcnews_static/current/images/rbc-share.png,"['скорость', 'юге', 'ураган', 'вызвал', 'флориде', 'флориды', 'наводнение', 'ирма', 'фоторепортаж', 'приводит', 'количества', 'осадков', 'разрушениям', 'прохождении']", ,flood
30,FL-2017-000052-RUS,Наводнение на юге Франции стало самым мощным почти за 130 лет - Известия,https://iz.ru/801071/video/navodnenie-na-iuge-frantcii-stalo-samym-moshchnym-pochti-za-130-let,"Власти Франции продолжают эвакуировать жителей южных районов страны. Тысячи остались без света и питьевой воды, закрыты школы, затоплены дороги. Число жертв, по разным данным, составляет от 11 до 13 человек. Власти сохраняют «красный» уровень угрозы: эвакуировано больше 1000 человек. В некоторых местах выпала трехмесячная норма осадков — до 300 мм.

Премьер-министр Эдуард Филипп экстренно прибыл в департамент Од. Последний раз такое наводнение в этих краях произошло в 1891 году.","Tue, 16 Oct 2018 07:00:00 GMT",http://cdn.iz.ru/sites/default/files/styles/900x506/public/video_item-2018-10/%D1%84%D1%80%D0%B0%D0%BD%D1%86%D0%B8%D1%8F_0.jpg?itok=PIpqOt_J,"['130', 'юге', 'число', 'стало', 'эвакуировать', 'эдуард', 'наводнение', 'южных', 'франции', 'мощным', 'экстренно', 'самым', 'эвакуировано', 'школы', 'филипп', 'власти']", ,flood
31,FL-2017-000052-RUS,Наводнение в Огайо: погиб человек - Известия,https://iz.ru/714431/video/navodnenie-v-ogaio-pogib-chelovek,Вся актуальная информация по коронавирусу ежедневно обновляется на сайтах https://стопкоронавирус.рф и доступвсем.рф,"Wed, 28 Feb 2018 08:00:00 GMT",http://cdn.iz.ru/sites/default/files/styles/900x506/public/video_item-2018-02/%D0%BF%D0%BE%D1%82%D0%BE%D0%BF%20%D1%81%D1%88%D0%B0.jpg?itok=fRvERjM_,"['огайо', 'осадков', 'нормы', 'месячной', 'половина', 'наводнение', 'выпала', 'погиб', 'часа', 'ялте']", ,none
32,FL-2017-000052-RUS,110 лет назад в Москве произошло самое крупное наводнение - Парламентская газета,https://www.pnp.ru/social/110-let-nazad-v-moskve-proizoshlo-samoe-krupnoe-navodnenie.html,"С 10 по 14 апреля 1908 года в Москве произошло одно из самых крупных наводнений в истории города. Из-за снежной и затянувшейся зимы, резкого потепления и начавшихся дождей уровень Москвы-реки поднялся на 8,9 метров.

В Венецию превратились Неглинка, Кузнецкий мост, Самотёка, Зарядье, Зацепа, Хамовники, Дорогомилово и Лужники. Москва-река и Водоотводный канал слились в одно русло, ширина которого составляла 1,5 километра. Было затоплено около 16 квадратных километров (почти 1/5 города). Вода у стен Кремля доходила до 2,2 метра от уровня мостовой. Чудом не пострадала Третьяковская галерея. Вокруг неё предусмотрительно была сооружена специальная кирпичная стена.

Большая Дорогомиловская улица. Фото: moscowwalks.ru

Вот как описывает это бедствие очевидец: «Из воды еле виднелись фонарные столбы, а во многих местах деревянные перила были сломлены напором воды. С переулками сообщались с помощью лодок, но это было чрезвычайно опасно, так как лодки уносило по течению. А по реке неслись огромные бревна, стога сена, дрова, какие-то большие кадки, части крестьянских построек и целые избы. В 2 часа дня понеслась целая баржа, которая сломалась у быков Бородинского моста. Отрезанные водою, обитатели затопленных домов махали своим родственникам носовыми платками».

Газета «Московские ведомости» писала: «Разлив реки явился полной неожиданностью, и многим пришлось провести ночь на чердаке, о спасении же имущества не приходилось и думать». Кроме Москвы пострадали сотни деревень, расположенных вдоль Москвы-реки, Оки и их притоков, а также города Руза, Серпухов, Коломна. Над бывшими пахотными полями плавали пароходы.

Несмотря на тяжелые последствия, москвичи отнеслись к наводнению с некой долей иронии. Горожане шутили, что паводок уровнял Москву с Санкт-Петербургом, который был тогда столицей.

Город находился под натиском стихии пять дней. От наводнения пострадали около 200 тысяч человек. Было разрушено и повреждено более 25 тысяч построек. Городские власти для восстановления города и возмещения ущерба организовали сбор пожертвований. За короткий срок было собрано около миллиона рублей.

После того, как Москва-река вошла в свои берега, на многих постройках появились отметки уровня воды при наводнении. До нашего времени сохранилась только две: одна — на доме на Якиманской набережной, а вторая — на здании ГЭС №1.

Наводнения в Москве происходили неоднократно. Первое документально зафиксированное подтопление города датировано 1496 годом.","Tue, 10 Apr 2018 07:00:00 GMT",https://www.pnp.ru/upload/entities/2018/04/09/article/detailPicture/19/a0/90/0e/e569e35b694117f4ca7490382c8f876c.jpg,"['москварека', 'города', 'построек', 'крупное', 'москвыреки', 'одно', 'наводнение', 'многих', 'уровня', '110', 'произошло', 'пострадали', 'москве', 'воды', 'самое']", ,flood
