Unnamed: 0,Id,title,time,keywords,data source,country,source URL,body,language
3586,7.34e+17,,2021-04-25 00:07:12+00:00,"['africa', 'drought', 'climatecrisis', 'floods', 'homes', 'crops', 'wells', 'water', 'battered', 'hurricanes']",Twitter,,https://twitter.com/FSairuv/status/1386026453863518212,"In the past 21 years the Horn of #Africa has faced 10 years of #drought. Because of the #ClimateCrisis. They’ve also faced #floods tht destroyed their #homes and #crops, their #wells and #water holes have dried up, and they’ve been #battered by #hurricanes.[]",English
3291,69058391.0,,2021-04-05 22:05:48+00:00,"['freeiran', 'iran', 'floods']",Twitter,,https://twitter.com/boghche/status/1389619782442491904,@Maryam_Rajavi The Int`l Community must take action to stand with Iranian Youth and Resistance in order to support them for a nuclear-free Iran via achieving #FreeIran and @UNWomensRights!  My condolences to the victims` families and to #Iran because of the #floods of laso night in Kerman& Yazd[],English
4171,1.4e+18,,2021-06-01 05:02:55+00:00,[],Twitter,Australia,https://twitter.com/DD_FaFa_/status/1399652668092547072,‘Second COVID’: Drought in Taiwan triggers Aussie chip crisis  https://t.co/e1WFdchDZh[],English
4176,1.4e+18,,2021-05-31 23:26:21+00:00,[],Twitter,Australia,https://twitter.com/John_Poelwyk/status/1399567968757895169,"@dbirch214 @Ho_My_Face And it’s always been like that in Australia.  We are a land of droughts and flooding rain.  A very famous Australian poet, Dorothy Mackellar did a famous poem circa 1909, post the Federation Drought, (pre climate hysteria) called ‘My Country”.   https://t.co/c5g5WhpReh[]",English
4119,1.4e+18,,2021-06-05 02:35:53+00:00,[],Twitter,Australia,https://twitter.com/Kryten_42/status/1401065219359531011,"Via @MorningBrew ""The latest shortage hitting the American West? Water. And while Chick-fil-A sauce & semiconductors are important for a functioning economy, this year's historic drought in the West could affect—and we do mean this—literally everything.""  https://t.co/NiVNDIM4lJ[]",English
4194,1.4e+18,,2021-05-30 18:36:04+00:00,[],Twitter,Australia,https://twitter.com/realsolarcycles/status/1399132530322771971,"The Western U.S. had drought cycles aligned by our algorithms. TX was quite dry till recently where it has had significant rainfall pushing its totals above average for the year. The Dakotas which are in drought now, have better rainfall cycles for the last half of 2021.[]",English
3936,39844441.0,,2021-04-13 01:43:09+00:00,"['1yeartosaveearth', 'climatechange', 'monster', 'heatwaves', 'wildfires', 'floods', 'love', 'life']",Twitter,,https://twitter.com/XOEarth/status/1381701945325363200,.@nutanix #1YearToSaveEarth Please boldly INVEST 24%* of your net inc in sust+enviro+nature to cool our fun+rad+dying biosphere. #ClimateChange #Monster #Heatwaves #Wildfires #Floods may kill 45% of all mc life in 5yrs.  https://t.co/fJnUE5c7C6 #Love #Life [Hire me for sm & blog.][],English
3201,1.21e+18,,2021-07-05 05:16:18+00:00,"['climateemergency', 'heatwaves', 'droughts', 'floods']",Twitter,,https://twitter.com/GZzyzyx/status/1390452896433545217,"@soldier3200 @Kenneth72712993 @ClimateRealists I mean, the #ClimateEmergency, unmitigated, is predicted to cause extreme food insecurity. A lot of places won’t be able to grow food bc of #HeatWaves, #droughts, and #floods. They’re actively warning us about that.  https://t.co/hulZM6HdUR so I dunno.  https://t.co/0ceLcN3Eti['https://pbs.twimg.com/media/E0vhigjVUAEnk9d.jpg']",English
3071,8.57e+17,,2021-12-05 13:29:27+00:00,"['infomap', 'rainfall', 'droughts', 'floods', 'water']",Twitter,,https://twitter.com/infoNILE/status/1392388939156271105,"🧵: This is Thirst in a River Basin, an interactive  #InfoMap 🌍that pinpoints the areas most vulnerable to changing #rainfall and runoff patterns - factors that contribute to #droughts and #floods - and those already facing 💧 #water scarcity in the Nile.  https://t.co/gOZUu08Gxa  https://t.co/uaDstL349p['https://pbs.twimg.com/media/E1LCXHmXoAM1J_9.jpg']",English
4083,1.4e+18,,2021-06-06 05:10:06+00:00,[],Twitter,Australia,https://twitter.com/aeri_zayllz1/status/1401466418399367171,D.O with one hand😭[],English
4155,1.4e+18,,2021-06-01 21:53:14+00:00,[],Twitter,Australia,https://twitter.com/ozewex_org/status/1399906923386834944,"CSIRO predicts more drought, drastic drop in Murray-Darling basin water   https://t.co/f47UT7m7wU[]",English
3087,4001068876.0,,2021-12-05 00:53:04+00:00,"['extremeweather', 'climatebreakdown', 'floods', 'droughts', 'heatw']",Twitter,,https://twitter.com/SubUrbanGrow/status/1392198589280137224,"World’s biggest tea-growing areas will be among the worst hit by #extremeweather, and their yields are likely to be vastly reduced in the coming decades if #climatebreakdown continues at its current pace. #Floods, #droughts, #heatw… https://t.co/lCWuukDAbS  https://t.co/SUtupViBIu[]",English
4123,1.4e+18,,2021-06-04 18:22:26+00:00,['choiwan'],Twitter,Australia,https://twitter.com/Tropicalcyclon8/status/1400941037233721346,"#Choiwan moving toward Yaeyamas has brought needed rain to Taiwan’s drought conditions - 200+mm. 65kph (10min) winds should prevail as system moves through Ryukyu Arc Waters  https://t.co/VISs7U1Man['https://pbs.twimg.com/media/E3EkbTaVIAAbpbn.jpg', 'https://pbs.twimg.com/media/E3EkbTeVUAAX0Cy.jpg', 'https://pbs.twimg.com/media/E3EkbTgVcAAe7sl.jpg', 'https://pbs.twimg.com/media/E3EkbTiVEAMBCxU.jpg']",English
3376,39844441.0,,2021-03-05 01:59:31+00:00,"['1yeartosaveearth', 'climatechange', 'monster', 'heatwaves', 'wildfires', 'floods']",Twitter,,https://twitter.com/XOEarth/status/1388953821741666305,@MacaroniGrill #1YearToSaveEarth Hire me for 🥦🌶️🍞🫒🥑🌽🍎sales+social+mktg to help you move to plant-based meat & cheese menus to cool our fun+rad+dying biosphere. #ClimateChange #Monster #Heatwaves #Wildfires #Floods may kill 45% of all mc life in 5yrs.  https://t.co/pLI4iXSAgO[],English
3355,1.33e+18,,2021-03-05 19:30:50+00:00,"['yemen', 'floods', 'naturaldisaster', 'tarim', 'floodsyemen', 'storm', 'rain', 'flooding', 'disaster', 'landslides']",Twitter,,https://twitter.com/UnbelievableEv1/status/1389218395900502020,"Heavy rains cause floods and Landslides in Tarim, Yemen  https://t.co/Z5tyW2otoU  #Yemen #floods #naturaldisaster #tarim #floodsyemen #storm #rain #flooding #disaster #landslides  https://t.co/lz2BlDqHwc[]",English
4156,1.4e+18,,2021-06-01 20:35:10+00:00,"['wheat', 'milestone']",Twitter,Australia,https://twitter.com/GrainCorp/status/1399887276457414658,"Our team at Fisherman Islands, at @port_brisbane, have loaded their biggest ever vessel: 69,000 tonnes of #wheat bound for Vietnam.  Drought, floods and then mice - it hasn’t been easy for our team, but we’d like to thank everyone who worked hard to achieve this #milestone.  https://t.co/kNLE4s5mIL['https://pbs.twimg.com/media/E21mC3aUUAYgtux.jpg', 'https://pbs.twimg.com/media/E21mC3YVoAAOYRX.jpg']",English
4068,1.4e+18,,2021-06-06 09:20:26+00:00,[],Twitter,Australia,https://twitter.com/aeri_zayllz1/status/1401529414421155842,johnny looks like he's a senior idol to them already 😭 he really matured early on and never aged then and there  https://t.co/V3GNxHIJDF['https://pbs.twimg.com/media/E3M7ky7UUAEyfpx.jpg'],English
4186,1.4e+18,,2021-05-31 02:43:12+00:00,[],Twitter,Australia,https://twitter.com/RabobankAU/status/1399255122857709574,High and dry: Drought persists for 65 per cent of Qld  https://t.co/TW7PoCPLS9 via @InQldMedia[],English
3951,1484914290.0,,2021-12-04 16:48:09+00:00,"['jrbm', 'iahr', 'iahrjournals', 'riverbasinmanagement', 'safetyguidelines', 'wardhariver', 'gis', 'laketana', 'floods', 'bluenile', 'vulnerabilityindex']",Twitter,,https://twitter.com/IAHR/status/1381567308368347141,First issue of the year of the International Journal of River Basin Management #JRBM #IAHR #IAHRjournals  https://t.co/Kmt7Ja8Pkm #riverbasinmanagement #safetyguidelines #WardhaRiver #GIS #LakeTana #floods #BlueNile #vulnerabilityindex  https://t.co/I1SEHmJHM0['https://pbs.twimg.com/media/EyxQHXxWQAEsCA9.jpg'],English
3136,3313531039.0,,2021-10-05 19:22:51+00:00,"['streamflow', 'floods', 'droughts', 'ecosystems', 'streamflow', 'dataviz']",Twitter,,https://twitter.com/USGS_DataSci/status/1391753101279956993,"#Streamflow matters because the extremes, too much (#floods) or too little (#droughts), have big impacts for humans & #ecosystems.  How is #streamflow measured? Explore the details in this @observablehq interactive #dataviz by @USGS ecologist Ben Letcher   https://t.co/k8FoOaOyy2[]",English
3236,3380336013.0,,2021-06-05 11:26:35+00:00,"['floods', 'droughts']",Twitter,,https://twitter.com/AbdinasirAbdiH/status/1390183694057590784,We are in between two risks #Floods and recurrent #Droughts but all these need sustainable actions to mitigate floods and harsh droughts.[],English
4201,1.4e+18,,2021-05-30 07:11:50+00:00,[],Twitter,Australia,https://twitter.com/wongai1968/status/1398960335227277312,Shadow of Drought: Southern California's Looming Water Crisis  https://t.co/gLpcqChQTq via @YouTube[],English
3561,3301926908.0,,2021-04-26 17:36:48+00:00,"['floods', 'drought']",Twitter,,https://twitter.com/gridpointwx/status/1386652983245557763,Extreme #FLOODS and snow could be bringing #DROUGHT relief to CA  https://t.co/mlQqdshkl4[],English
2554,1.4e+18,,2021-06-03 09:33:30+00:00,,Twitter,Jamaica,,@ My Talented friends it’s summertime & this needs updating!!! Flood da streets!!!   https://t.co/9tgWVBHm7z,English
4060,498700046.0,,2021-08-04 21:42:46+00:00,"['africa', 'climatechange', 'hunger', 'famine', 'floods', 'droughts']",Twitter,,https://twitter.com/PACJA1/status/1380191901475872768,"...to the detriment of the continent. #Africa cannot afford to relent on #ClimateChange response. #Hunger, #famine, #floods and #droughts waiting around the corner[]",English
4151,1.4e+18,,2021-06-01 23:35:51+00:00,[],Twitter,Australia,https://twitter.com/Sulphurcocky1/status/1399932747385229314,"@PatsKarvelas Hmmm, God was said to have caused the plagues of Egypt... but they are drought plagues....and the peoples were worshiping the Sun back then ATEN / AMON RA. and it didn't end well for new the born children - water quality.[]",English
3560,556727309.0,,2021-04-26 18:44:21+00:00,"['sandbags', 'floods', 'leaks']",Twitter,,https://twitter.com/FloodSaxworld/status/1386669982868819969,"25 ways ( https://t.co/rQ7WL2ojE4) FloodSax alternative #sandbags have been used both inside and out to stop #floods, #leaks and spills … but there must be many more. Most inventive one wins a box of 20 FloodSax.  @floodmary @Flood_SG @NatFloodForum @floodnewsuk @floodingireland  https://t.co/2ZvzKjwia8['https://pbs.twimg.com/media/Ez5weUaWYAEL_rb.jpg']",English
4183,1.4e+18,,2021-05-31 06:05:09+00:00,"['electronics', 'components', 'processors', 'informationtechnology', 'manufacturing', 'factorys']",Twitter,Australia,https://twitter.com/MsCRus2/status/1399305941737119746,How the Taiwan drought means you can’t have a new smart TV #Electronics #components #processors #InformationTechnology #manufacturing #factorys  https://t.co/pmSWWN0bIX[],English
3678,498403859.0,,2021-04-22 01:23:19+00:00,"['precipitation', 'rainfallmonitoring', 'floods']",Twitter,,https://twitter.com/FTSEnviro/status/1384958446609518595,Join FTS and Vieux & Associations for our latest live webinar. Our two experts will discuss how to get the most out of your precipitation data on April 27th from 10:00-10:45am PST. Register at  https://t.co/yxjNoKBjGQ  #precipitation #rainfallmonitoring #floods  https://t.co/NJZnz0QoIk['https://pbs.twimg.com/media/EzhcXiwXoAICyho.jpg'],English
4184,1.4e+18,,2021-05-31 05:10:02+00:00,"['smartphones', 'laptops', 'cars', 'drought', 'electronics', 'australia']",Twitter,Australia,https://twitter.com/HandleComplaint/status/1399292072247578628,"The chips that drive your #smartphones, #laptops and #cars need lots of water.  Taiwan’s crippling #drought is hitting the world’s #electronics supply.  Read more about the drought that's affecting cars and gadgets in #Australia.   https://t.co/Ru0MdNtUyn[]",English
3912,23484619.0,,2021-04-14 08:57:33+00:00,"['water', 'droughts', 'floods', 'climatechange']",Twitter,USA,https://twitter.com/pdjmoo/status/1382173655543676930,"🆘 Drought Is Consuming the Western U.S., but #Water Technologies May Offer Lifelines. Eternal #droughts and biblical #floods have gained intensity last century. #ClimateChange projections for region from Texas to California present a stark water picture  https://t.co/d4fR8lzSwe[]",English
4138,1.4e+18,,2021-06-03 02:56:22+00:00,[],Twitter,Australia,https://twitter.com/btamamura/status/1400345599531122692,"@JulieCollinsMP There was a much louder no, what gives? This is serious, Australian farmers are already struggling due to drought! Now they have to deal with plagues of mice too! They need help, it’s not likely to come from the LNP![]",English
2578,1.4e+18,,2021-06-02 23:38:15+00:00,,Twitter,Jamaica,,"I mean, do you see any academic studies about “flood the zone” policing and how great it is in reducing long term crime rates. If so, do share. Otherwise it’s a terrible thing to talk about and keep talking about and keep talking about…",English
3745,436791564.0,,2021-04-20 22:23:51+00:00,"['climatechange', 'climatechangeishere', 'fog', 'hunger', 'floods', 'wildfires', 'savetheearth']",Twitter,,https://twitter.com/GlobalECCI/status/1384550895795458048,"Floods are in the corner, there Wildfires are sprouting, there Death, is near  Oh! climate change is here So long as it is here Breath, is out of place Oh! trouble is already here Death, is near  #climatechange #climatechangeishere #fog #hunger #floods #wildfires #savetheearth[]",English
3702,2498871378.0,,2021-04-21 13:42:44+00:00,"['frosts', 'april', 'frost', 'insects', 'bees', 'honeybees', 'bumblebees', 'butterflies', 'rollercoaster', 'floods', 'drought', 'overdevelopment', 'green']",Twitter,,https://twitter.com/greenbeltsal/status/1384782138613055491,"@BlaneyCarola @DubCityCouncil @DCCParks_Biodiv @PollinatorPlan @whittledaway @AllPeopleAllNa1 Could be the weird weather,continuous #Frosts in #April  5 nights without #frost how can #insects #bees #honeybees #bumblebees #butterflies cope with our #rollercoaster weather     #floods #drought must be the reason for their decline. #overdevelopment abuse of everything #Green[]",English
3823,7.38e+17,,2021-04-18 10:06:13+00:00,"['digital', 'photographic', 'exhibition', 'floods', 'bangladeshi', 'photographer', 'tmysreview']",Twitter,,https://twitter.com/_TMYS_/status/1383640485378461697,"3. Art collector and writer, Ina Puri will be putting together a #digital #photographic #exhibition on #floods with the fabulous works of #Bangladeshi #photographer, Abir Abdullah. The details of the above and more, in the link below.  https://t.co/yEphjmZDgt #TMYSreview[]",English
4172,1.4e+18,,2021-06-01 03:24:58+00:00,[],Twitter,Australia,https://twitter.com/A_Drop_of_Truth/status/1399628019141005319,"@leviathanch How will ""China rule the world"" when part of it is undergoing severe drought, another part where there's the potential of dams breaking & flooding & it cannot even feed itself? Not to mention the earthquakes that aren't reported. I could go on...[]",English
4196,1.4e+18,,2021-05-30 18:15:33+00:00,[],Twitter,Australia,https://twitter.com/EldersLimited/status/1399127366199234561,Queensland drought status barely changed  https://t.co/vFeFNeYhF2[],English
2547,1.4e+18,,2021-06-03 10:47:56+00:00,,Twitter,Jamaica,,Hurricane Season is here. Plan ahead for a disaster and protect your property:  📷Take photos of your important belongings to help expedite insurance claims 📰Put copies of important documents 🛋️Move valuable items to upper floors to prevent water damage 🏡Get flood insurance,English
4160,1.4e+18,,2021-06-01 18:19:35+00:00,[],Twitter,Australia,https://twitter.com/BDSMZ6164/status/1399853157321084930,"@NickEggleton @AlboMP Panicking Nana's? You have got to be joking! The collapse of responsibility, of action, of integrity in this govt is nothing short of mind blowing. From drought, fire, flood, covid its all failures. All Morriscum does is less speed, no delivery. Labor is the only way forward.[]",English
3198,3298400789.0,,2021-07-05 06:46:54+00:00,"['covid19', 'floods', 'cycloneamphan', 'agenda2030', 'oneun']",Twitter,,https://twitter.com/SubhraB_EP/status/1390475697932574720,"Chronicle of @UNinBangladesh's response to the perfect storm of #COVID19 + #Floods + #CycloneAmphan in 2020, navigating by #Agenda2030 as its north star.  #OneUN with partners, Government & people of 🇧🇩  https://t.co/iwrqOLGhjY @SarwatAdnan1 @RKalapurakal @carogazevedo[]",English
3282,16434613.0,,2021-05-05 02:24:30+00:00,"['floods', 'epweek2021', 'beready']",Twitter,,https://twitter.com/redcrosscanada/status/1389684886911418369,Be ready for #floods: 📋 Have an emergency plan ⚠️ Know the flood risk in your community 🗺️ Know and practice emergency routes 📻 Monitor local weather and alerts   More tips:  https://t.co/15Nv6QUHx2 #EPWeek2021 #BeReady  https://t.co/tDMsBuUjzs['https://pbs.twimg.com/tweet_video_thumb/E0kmgOEVoAAcr9M.jpg'],English
2565,1.4e+18,,2021-06-03 07:23:19+00:00,,Twitter,Jamaica,,He put that sweet ass Blueberry Stella Rosa wine in the sauce. Lawd send in the flood,English
3966,22728698.0,,2021-12-04 13:08:04+00:00,"['news', 'environment', 'extremeweather', 'floods', 'disaster']",Twitter,,https://twitter.com/MakingEnvirNews/status/1381511924160983040,Most pop #news item appearing in last issue of  @MakingEnvirNews by @erinmaylyons via @newscomauHQ #environment #extremeweather #floods #disaster   https://t.co/ZHuAA89gWu[],English
3535,1484914290.0,,2021-04-27 14:03:46+00:00,"['iahrwomenvoices', 'china', 'water', 'hydropower', 'iwhr', 'prevention', 'monitoring', 'earlywarning', 'floods', 'iahr', 'iahrwomen']",Twitter,,https://twitter.com/IAHR/status/1386961759341252608,"New #IAHRWomenVoices video:  Xiaolei Zhang from the #China Institute of #Water Resources and #Hydropower Research #IWHR shares with us her own experience working on disaster #prevention, #monitoring and #earlywarning systems #floods  https://t.co/5hWIHIUbRE  #IAHR #IAHRwomen  https://t.co/bq4MO7MIKm['https://pbs.twimg.com/media/Ez96HPvXoAERIQu.jpg']",English
3096,1.38e+18,,2021-11-05 21:06:07+00:00,"['disaster', 'cloud', 'burst', 'devprayag', 'tehri', 'garhwal', 'floods', 'cloud', 'burst', 'disasters', 'uttrakhand', 'hills']",Twitter,,https://twitter.com/RainbowNewsUK/status/1392141477254361090,"#Disaster: #Cloud #burst in #Devprayag #Tehri #Garhwal  on May 11, 2021.  #Floods and #Cloud #Burst #Disasters in #Uttrakhand #Hills[]",English
3614,434971930.0,,2021-04-23 21:49:25+00:00,"['flyfishing', 'rain', 'floods']",Twitter,,https://twitter.com/FFFTmag/status/1385629393125584896,"When the rains come, will you opt for a small, dark coloured Nymph, or a bright pink Squirmy Worm? What colour works best in coloured water is analysed by Dave Southall in the May issue.  #flyfishing #rain #floods  https://t.co/OvoyMot9gh['https://pbs.twimg.com/media/Ezq-jPXWUAItkvE.jpg']",English
3091,258847118.0,,2021-11-05 22:30:54+00:00,"['drought', 'covid19', 'earthquake', 'hurricane', 'floods', 'climatechange']",Twitter,,https://twitter.com/PNASNews/status/1392162813993439234,"Opinion piece: What’s worse than a pandemic? A pandemic combined with #drought, natural disaster, violent conflict, and/or structural inequality. We need better ways to tackle these compound risks:  https://t.co/A43W48ds0v #COVID19 #Earthquake #Hurricane #Floods #ClimateChange  https://t.co/XUJXNbllat['https://pbs.twimg.com/media/E1H0s6YXEAIRP6h.jpg']",English
4121,1.4e+18,,2021-06-04 21:14:50+00:00,[],Twitter,Australia,https://twitter.com/RobertM96197408/status/1400984422912987139,"Setting fire to rainforests has been a method farmers have been using to clear land in Brazil for decades, but now because of drought conditions that have been affecting Brazil, they are burning hotter, longer and faster, Allen said.[]",English
3480,1265729132.0,,2021-04-29 02:01:49+00:00,"['floods', 'nswfloods']",Twitter,,https://twitter.com/johnmenadue/status/1387504850447966208,"The words ‘flood’ and prone’ are simple enough to comprehend, but when they are put next to each other in a sentence they can quickly become problematic. #floods #nswfloods  https://t.co/oliTH7wGOw[]",English
3456,1.1e+18,,2021-04-29 19:15:29+00:00,"['water', 'sustainable', 'ocean', 'floods', 'savewatersaveearth']",Twitter,,https://twitter.com/XaperGlobal/status/1387764982020988934,"Promoting the use of less #water leads to a #sustainable tomorrow. If you use less water today, you can be saved from the #ocean causing #floods in the future. With only 2.5% on earth being fresh for use, it becomes crucial for us to save our resources. #SaveWaterSaveEarth!  https://t.co/uOfy5dIa5R['https://pbs.twimg.com/media/E0JUzPKWEAEQsmU.jpg']",English
3156,243987478.0,,2021-09-05 16:19:05+00:00,"['climatechange', 'droughts', 'bushfires', 'floods', 'fossilfuels', 'ihearyou', 'upperhuntervotes']",Twitter,,https://twitter.com/FreedomCycliste/status/1391344465344798721,Conservatives wont ever talk about #climatechange or that the severity of #droughts #bushfires #floods has increased because #fossilfuels have driven it. But I will. Our young ones are terrified about the future & I will always stand up for them #IHearYou #upperhuntervotes  https://t.co/55icSrL6jF['https://pbs.twimg.com/media/E08MaKVVoAALDBj.jpg'],English
2690,1.4e+18,,2021-06-01 17:15:02+00:00,,Twitter,Jamaica,,"With a growing number of solar and wind farms exposed to tropical cyclones and, therefore, wind and flood damage, it is vital to understand and prepare for these events to mitigate risk, particularly ahead of each Atlantic hurricane season.  https://t.co/EAgo8pvEwy",English
3785,2582723146.0,,2021-04-19 19:52:01+00:00,"['mdpiwater', 'floods', 'romania']",Twitter,,https://twitter.com/IonitaMoni/status/1384150295396032516,"After a long ""dry spell"" (mostly drought-related work).....we switched to some flooding.....  Extreme Floods in the Eastern Part of Europe: Large-Scale Drivers and Associated Impacts ##mdpiwater via @Water_MDPI @AWI_Media   https://t.co/nmrvjiH5MY #floods #Romania[]",English
4114,1.4e+18,,2021-06-05 06:45:10+00:00,[],Twitter,Australia,https://twitter.com/auspolwatch/status/1401127954025906178,"D_LittleproudMP description change: ""Member for Maranoa, advocate for rural communities. Federal Minister for Agriculture, Drought and Emergency Management. Deputy Leader of The Nationals."" to  https://t.co/vMZsD8XoqF[]",English
3279,2780443681.0,,2021-05-05 04:49:34+00:00,"['rain', 'dry', 'floods', 'drought', 'minimum']",Twitter,,https://twitter.com/FlaShBloGLive/status/1389721392535330817,"#rain #dry #floods #drought #minimum After a near-record wet March in the south-east, we've just had a near-record dry April - ABC News  https://t.co/ttG8iJ9qwL[]",English
3411,84330425.0,,2021-01-05 03:30:04+00:00,"['isrgrajan', 'fridaymotivation', 'floods', 'floodsinindia', 'storms']",Twitter,,https://twitter.com/isrgrajan/status/1388251834628837384,A Survivalist’s Guide to Dealing with Floods  See:  https://t.co/1y5K9FxOwe  #isrgrajan #FridayMotivation #Floods #FloodsinIndia #Storms  https://t.co/r623YHCBl4['https://pbs.twimg.com/media/E0QPr_cXEAcLK0J.jpg'],English
3228,575429484.0,,2021-06-05 18:13:40+00:00,"['drr', 'bangladesh', 'climigration', 'resilience', 'migration', 'ews', 'floods', 'drought']",Twitter,,https://twitter.com/IlanKelman/status/1390286140310265857,@AchalaNavaratne @ifrc @UNDP_BD @BDRCS1 @sanjeevkafley @sudiptomuk @ahmadmukul @IFRCAsiaPacific @UNDRR_AsiaPac @UNDRR @UNDP @AJMatheou @RCClimate Some #DRR #Bangladesh papers: 1. #climigration  https://t.co/B9VnFPEebe 2. #resilience  https://t.co/auRTigSaOO &  https://t.co/vpNdVyyMK1 3. #migration  https://t.co/uhkBKKOEyF 4. #EWS  https://t.co/6eDhVvsU6t 5. #floods  https://t.co/pMfsfvKw7m 6. #drought  https://t.co/ugRA3Dpjrr[],English
2665,1.4e+18,,2021-06-01 23:18:04+00:00,,Twitter,Jamaica,,Baked Lay's. The best chip.  Not oily. Perfect amount of salt.  Excellent texture and crunch.  Can only be found in wee bags at Subways. 9/10,English
4129,1.4e+18,,2021-06-03 23:06:20+00:00,[],Twitter,Australia,https://twitter.com/JosephCJohns/status/1400650094857228288,Empathy Consultant by the LNP Federal Government to help with their dealings with farmers suffering through an horrific drought. The guest made the claim this Consultant resigned when Morrison went on his Hawaiian holiday. Does anyone know about this?[],English
2509,1.4e+18,,2021-06-03 21:29:05+00:00,,Twitter,Jamaica,,"@DocCoyle I'm not scared of Chinese technology.  They built a massive damn that was constructed so poorly that they first declared it could withstand the worst flood in 10,000 years.  They've now walked that back to 100 years because it's about to go.  If it does Krom help us all.",English
3213,2259772729.0,,2021-06-05 22:22:22+00:00,['floods'],Twitter,,https://twitter.com/BruceElke/status/1390348725780848642,@HanmerBrad @VaderstadCanada It is weird seem to be more geese staying local. So little water. Not sure what it means. Has anyone seen Noah? An ark? #floods[],English
4168,1.4e+18,,2021-06-01 08:04:08+00:00,[],Twitter,Australia,https://twitter.com/Mind_Mastery/status/1399698275339436033,"@jjjove @GemmaRaphael He believes he is in the 'Rapture' - fires,  drought, floods,  plagues (mouse), pestilence (covid). Also the situation in Israel and Gaza is fulfilling end-time prophecies. If you're saved you're going to Heaven. The rest of us are going to Hell - See you all there![]",English
