,ID,event_id,article_title,article_link,article_content,publishing_date,article_image,article_keywords,article_relevance,category
44,44,FL-2018-000416-VNM,"Vietnam - Floods and landslides (DG ECHO, NCHMF, media)(ECHO Daily Flash of 21 July 2020) - Viet Nam - ReliefWeb",https://reliefweb.int/report/viet-nam/vietnam-floods-and-landslides-dg-echo-nchmf-mediaecho-daily-flash-21-july-2020,"Heavy rainfall has been affecting northern parts of the country, particularly the Ha Giang Province, over the last three days, causing floods, triggering landslides and resulting in casualties and damage.

According to media, as of 21 July, two people have died and one person has been injured in Hoang Su Phi district due to a landslide. At least ten houses have been damaged, 18 hectares of crops have been flooded and the hydropower plant in Quan Ba district completely stopped operating.

On 21-22 June heavy rain with thunderstorms is forecast over the northern provinces.","Tue, 21 Jul 2020 07:00:00 GMT",https://reliefweb.int/profiles/reliefweb/themes/kobe/images/metatag/disaster-type/flash-flood.png,"['su', 'flash', 'landslides', 'northern', 'echo', 'viet', 'dg', 'vietnam', 'rain', 'rainfall', 'stopped', 'resulting', 'triggering', 'nam', 'district', 'nchmf', 'heavy', 'floods', 'mediaecho', 'thunderstorms']", ,flood
45,45,FL-2018-000416-VNM,Vietnam: Devastating landslides hit army camp - DW (English),https://www.dw.com/en/vietnam-devastating-landslides-hit-army-camp/a-55314564,"Rescue teams in Vietnam raced against the clock on Sunday in search for a dozen men, after a series of landslides overwhelmed an army camp.

Heavy rain has pounded over central Vietnam for more than a week, resulting in floods and landslides that have killed at least 64 people, according to the country's disaster management authority.

""From 2 a.m. until now, there have been four to five landslides, exploding like bombs, and it feels like the whole mountain is about to collapse,"" local official Ha Ngoc Duong said, as reported by Vietnamese newspaper VnExpress, warning that the situation could worsen.

The bodies of some 22 soldiers from the army camp were recovered early on Sunday morning, according to local media reports. Ongoing rain has hampered rescue efforts. Days before, 13 rescue team members died trying to reach a group of 30 employees of a hydropower plant that had been buried by the landslides.

The rains have flooded nearly 200,000 houses in the region.

Widespread damage

Authorities also warned that river levels in the country had reached their highest in two decades, state media said.

The disaster management authority raised its risk alert warning to the second highest level on Sunday, warning of further flooding and landslides. Torrential downpours have flooded nearly 200,000 houses and 300 schools in the region.

Since storms began on October 6, some 72 people have died and a further 19 are still missing, Vietnam's Central Steering Committee for Natural Disaster Prevention and Control said in a report.

Though Vietnam is prone to natural disasters and regularly suffers more than a dozen storms each year, which often bring flooding and landslides, this month's disaster has been the worst the country has faced in years.

Neighboring Cambodia has also been affected by heavy flooding in the region. The death toll there jumped to 20 on Saturday, according to disaster management authorities.

jcg/rc (AFP, Reuters, dpa)","Sun, 18 Oct 2020 07:00:00 GMT",https://static.dw.com/image/55314620_6.jpg,"['vietnam', 'storms', 'landslides', 'according', 'disaster', 'army', 'management', 'flooding', 'hit', 'rain', 'camp', 'rescue', 'warning', 'devastating']", ,none
46,46,FL-2018-000416-VNM,"Flooding in South-East Asia leaves at least 20 dead, thousands homeless - ABC News",https://www.abc.net.au/news/2020-10-12/flooding-vietnam-cambodia-at-least-20-dead-typhoon-linfa/12757392,,"Mon, 12 Oct 2020 07:00:00 GMT",,[], ,flood
47,47,FL-2018-000416-VNM,International organizations pledge aid for central Vietnam flood victims - VnExpress International,https://e.vnexpress.net/news/news/international-organizations-pledge-aid-for-central-vietnam-flood-victims-4179517.html,"Flooding and landslides triggered by prolonged and heavy downpours have killed at least 105 and left 27 missing over the last two weeks.

The Japan International Cooperation Agency (JICA) will provide Thua Thien-Hue Province with 50 water purifiers and 250 plastic sheets immediately, Nguyen Hoang Hiep, Deputy Minister of Agriculture and Rural Development, said at a meeting Monday, Voice of Vietnam reported.

This was part of Japanese Prime Minister Yoshihide Suga's commitment to provide immediate disaster relief for Vietnam to cope with the recent flooding in the central region.

PM Suga wrapped up a three-day official visit to Vietnam Tuesday.

The first batch of JICA’s aid arrived at the Da Nang Airport on Monday.

The intergovernmental ASEAN Coordinating Center for Humanitarian Assistance on disaster management (AHA Center) has donated 1,000 shelter repair kits and 1,300 kitchen sets to Vietnam to address the immediate needs of vulnerable communities in areas most affected by the flooding.

The United Nations Development Program and Save the Children Vietnam have pledged or mobilized $100,000 each towards helping central Vietnam deal with the historic flooding.

Last Saturday, the United States Agency for International Development (USAID) also provided $100,000 to the Vietnam Red Cross Society (VNRC) for addressing the needs of vulnerable communities in areas most affected by tropical storm Linfa, the sixth storm tropical storm to hit Vietnam in 2020 that made landfall on October 11.

Prior to Storm Linfa, the central region had already suffered several days of severe flooding, resulting from a combination of a cold spell moving down from the north and an intertropical convergence zone stretching from the Indian Ocean to the Philippines","Tue, 20 Oct 2020 07:00:00 GMT",https://vcdn-english.vnecdn.net/2020/10/20/camxuyen091603187211-160320077-6750-8353-1603203913_1200x0.jpg,"['united', 'vietnam', 'needs', 'organizations', 'aid', 'flood', 'international', 'development', 'flooding', 'central', 'tropical', 'pledge', 'vulnerable', 'storm', 'provide', 'victims']", ,flood
48,48,FL-2018-000416-VNM,Floods kill 17 people in Vietnam with another storm looming - New York Post,https://nypost.com/2020/10/12/floods-kill-17-people-in-central-vietnam-next-storm-due-soon/,"HANOI – At least 17 people have been killed by floods in Vietnam’s central provinces in the past week and 13 are still missing, state media said on Sunday as the country braced for another tropical storm.

In the next few days, the central region should be prepared for another typhoon, Linfa, which will bring more rains and result in more flooding, state broadcaster Vietnam Television (VTV) reported.

Footage broadcast by VTV showed fishermen being rescued by coastguard and helicopters as strong winds battered the central Vietnamese coast in the central province of Quang Tri.

Floods have cut food supplies to thousands of people. Around 31,000 people have been displaced and more than 33,000 houses submerged and damaged by floods, according to a government report.

Vietnam is prone to destructive storms and flooding due to its long coastline. Natural disasters – predominantly floods and landslides triggered by storms – killed 132 people and injured 207 others in the country last year.","Mon, 12 Oct 2020 07:00:00 GMT",https://nypost.com/wp-content/uploads/sites/2/2020/10/flood-2.jpg?quality=90&strip=all&w=1200,"['vietnam', 'storms', '17', 'killed', 'state', 'flooding', 'kill', 'looming', 'floods', 'central', 'country', 'vtv', 'storm', 'winds', 'week']", ,flood
49,49,FL-2018-000416-VNM,"VIETNAM - TAIWAN Taiwan donates 400,000 dollars in aid to Vietnamese flood victims - AsiaNews","http://www.asianews.it/news-en/Taiwan-donates-400,000-dollars-in-aid-to-Vietnamese-flood-victims-51410.html","by Paul Nguyen Hung

Several areas of Vietnam hit by the worst floods in decades. In the last month, torrential rains have caused 113 deaths and 20 missing, and created hardship for 240 thousand families. Taiwanese entrepreneurs and NGOs mobilized. The strengthening of relations between the two countries can be linked to the US's anti-Beijing strategies.

Ho Chi Minh City (AsiaNews) - Taiwan has donated 400,000 US dollars in aid to Vietnam to support the local population, hit by the worst floods and landslides in decades. In the past two weeks, storms no. 6 and 7 have caused serious damage in the central-northern provinces of Hà Tinh, Qu?ng Bình, Qu?ng Tr?, Th?a Thiên-Hu? and in the central-southern ones Ðà N?ng, Qu?ng Nam, Qu?ng Ngãi, Bình Ð?nh and Phú Yên.

The Central Steering Committee on Natural Disaster Prevention reports that torrential rains have caused 113 deaths and 20 missing since late September. River levels have risen rapidly in central areas of Vietnam, flooding 212 municipalities inhabited by 240 thousand families.

Many communities are isolated; at the moment in the devastated areas it is possible to move mostly with small boats. Victims are in immediate need of food, bottled water, medicine, clothing, blankets and books.

At the end of the emergency, money will be needed for reconstruction, especially seeds and agricultural machinery. Many Vietnamese have mobilized to support the flood victims. Groups of young people, including Catholics, brought rice, spaghetti (noodles) and drinking water to the most remote flooded areas.

Richard Shih, Taiwanese representative in Hanoi, said that Taiwanese entrepreneurs and NGOs operating in Vietnam have mobilized and sent aid to disaster areas. He hopes the victims can rebuild their homes and return to normal life soon.

The aid delivery ceremony took place on 23 October in the presence of Tr?n Quang Hoài, director of the Vietnamese agency for the management of natural disasters. The Hanoi representative thanked the generosity of the government and the people of Taiwan, stressing that the distribution of aid will start as soon as possible.

The Taiwanese authorities highlighted the strong ties that unite their country to Vietnam. More than 320,000 Vietnamese migrants live and work in Taiwan; Taipei is Hanoi's seventh trading partner, with a turnover of 13.5 billion euros in 2019. The two nations also share fears about the growth of Chinese power, an aspect that links the strengthening of their relations with the United States anti-Beijing strategy in the region.","Mon, 26 Oct 2020 07:00:00 GMT",http://www.asianews.it/./files/img/size3/VIETNAM-TAIWAN_-_1026_-_Aiuti_ter.jpg,"['areas', 'donates', 'vietnam', 'dollars', 'aid', 'flood', 'taiwan', 'qu?ng', 'mobilized', 'vietnamese', 'caused', '400000', 'victims', 'taiwanese']", ,flood
50,50,FL-2018-000416-VNM,"Cambodia, Vietnam Struggle to Stay Afloat as Torrential Rains Trigger Widespread Flooding - Radio Free Asia",https://www.rfa.org/english/multimedia/cambodia-vietnam-flooding-slideshow-10162020100025.html,"Tropical storms have caused flash floods throughout the neighboring nations, destroying crops and infrastructure, and impacting hundreds of thousands of households.

CAMBODIA



This aerial photo taken on October 10, 2020 shows a flooded village in Cambodia's western Battambang province, following heavy rains in the region. Photo: AFP



Soldiers help a woman get to safety over flood waters in a village in Cambodia's western Battambang province on October 10, 2020, following heavy rains in the region. Photo: AFP



Residents carry belongings by hand and on makeshift rafts through flooded streets in Phnom Penh, Oct. 14, 2020. RFA



A flooded urban street in Cambodia. Photo: RFA



Floodwaters following heavy rains have inundated #Cambodia’s capital #PhnomPenh, creating a fetid soup as it mixed with weeks of garbage left uncollected as the result of a sanitation worker strike. Photo: RFA



More than 2,000 workers from Cintri, a trash collection company, had gone on strike beginning Oct. 2 because they feared losing benefits after the local government opened bidding to three other companies on Cintri’s contract. Photo: RFA

VIETNAM



An aerial picture shows houses submerged in flood waters caused by heavy rains in Quang Dien district in central Vietnam's Hue province on October 15, 2020. Photo: AFP



Flooded villages are seen in Quang Tri province, Vietnam October 13, 2020. Photo: Ho Cau/VNA via REUTERS.



Rescue workers travel by boat on a swelling river to access a flooded area in Quang Binh province, Vietnam, Monday, Oct. 12, 2020. Vietnam, Monday, Oct. 12, 2020. Torrential rains have flooded central Vietnam since last week as the region braces for more heavy rainfall. Photo: VNA via AP



This picture taken and released by the Vietnam News Agency on October 14, 2020 shows Vietnamese search and rescue personnel crossing the Huong Dien hydroelectric project lake in the Huong Binh commune in Huong Khe district, during an operation after landslides following heavy rains at the Rao Trang 3 Hydropower Plant in central Vietnam. Photo: VNA via AFP



Rescue workers travel by boat to access a flooded village in Quang Tri province, Vietnam, Monday, Oct. 12, 2020. Torrential rains have flooded central Vietnam since last week as the region braces for more heavy rainfall. Photo: VNA via AP



Phan Gia Quang , 51, eats his lunch next to flood waters around his home in Quang Dien district in central Vietnam's Hue province on October 15, 2020. Photo: AFP","Fri, 16 Oct 2020 07:00:00 GMT",https://www.rfa.org/english/multimedia/cambodia-vietnam-flooding-slideshow-10162020100025.html/cambodia-flood1.jpg/@@images/image,"['vietnam', 'torrential', 'stay', 'flooded', 'cambodia', 'quang', 'widespread', 'rains', '2020', 'province', 'trigger', 'flooding', 'heavy', 'oct', 'central', 'region', 'afloat', 'struggle']", ,flood
51,51,FL-2018-000416-VNM,Flash floods kill two in northern mountain province - VnExpress International,https://e.vnexpress.net/news/news/flash-floods-kill-two-in-northern-mountain-province-4264328.html,"Soil and rock cover a 200 meters stretch of National Highway 279 following flash floods in Lao Cai Province, April 17, 2021. Photo by Lao Cai Newspaper.

Flash floods triggered by heavy rains swept through a village in Lao Cai Province early Saturday, killing two people and leaving another missing.

The sudden flood at 2 a.m. brought down with it a large volume of rocks and soil as it hit the village in Minh Luong Commune, Van Ban District, damaging 25 houses and five hectares (12.35 acres) of crops.

""The entire scene is a mess with soil and rocks entering people’s houses, and we are still looking for the missing person,"" Quang Van Viet, deputy head of the Command for Natural Disaster Prevention and Search and Rescue of Lao Cai Province, said.

Lao Cai is home to the resort town of Sa Pa.

The flood also dumped hundreds of cubic meters of soil and rock on a 200-meter stretch of National Highway 279 in Minh Luong Commune, paralyzing traffic.

Lao Cai received heavy rains from late Friday to early Saturday due to a cold spell from the north.

The northern mountain provinces recorded rainfall of up to 100 mm on average, with the weather station in Lao Cai reporting 96.2 mm, according to the National Center for Hydro-Meteorological Forecasting.","Sat, 17 Apr 2021 07:00:00 GMT",https://vcdn-english.vnecdn.net/2021/04/17/l367881618625205-1618631077-16-1503-7011-1618631428_1200x0.jpg,"['flash', 'stretch', 'village', 'province', 'soil', 'van', 'kill', 'lao', 'floods', 'mountain', 'cai', 'rocks', 'rock', 'northern', 'national']", ,flood
52,52,FL-2018-000416-VNM,Vietnam braces for more flooding rain - CNN,https://www.cnn.com/videos/weather/2020/10/26/typhoon-molave-vietnam-flooding.cnn,"Typhoon Molave is heading for central Vietnam, an area already hard hit by flooding and landslides. CNN Meteorologist Pedram Javaheri has how much more rain can be expected.

Source: CNN","Mon, 26 Oct 2020 07:00:00 GMT",https://cdn.cnn.com/cnnnext/dam/assets/201026072007-vietnam-typhoon-molave-ranfall-forecast-20201026-super-tease.jpg,"['meteorologist', 'vietnam', 'braces', 'pedram', 'landslides', 'flooding', 'rain', 'typhoon', 'hit', 'cnn', 'javaheri', 'molave']", ,flood
53,53,FL-2018-000416-VNM,"Vietnam province drowns in misery amid continuing rain, floods - VnExpress International",https://e.vnexpress.net/news/news/vietnam-province-drowns-in-misery-amid-continuing-rain-floods-4179074.html,"People in Thua Thien-Hue Province in central Vietnam might be no strangers to floods, but the blackouts and food shortage of the past few weeks are taking their toll.

Huynh Kim Luong was standing in a corner of his home, struggling to find a spot for guests to sit. The pots, pans and clothes scattered around the house were illuminated by the light of flickering candles.

""It has been 21 years since I saw such a flood,"" he said.

For the past 10 days the 60-year-old farmer and his family of three have barely stepped outside. In their Huong Toan Commune in Thua Thien-Hue, floods triggered by heavy rains have inundated over 2,000 homes. The only sounds they hear these days are the thump of rain falling on the roof, the clattering of windows in the wind, and distant hums of motorboats moving through the sea of water.

Like many people in central Vietnam, Luong and his wife Hoa were proud of their ability to live with floods. Since the beginning of this month, Hoa has been stocking up rice, dry fish and peanut on warnings of coming storms and rains. They knew not to stock up on meat since electricity is always cut when a storm hits. They were right.

On the morning of October 9 Luong opened his front door only to see the water almost reaching the threshold following heavy rain the previous night. As the hours passed and the rain showed no signs of relenting, the water started to come inside the house. Everywhere in the neighborhood, people were yelling that the floods had come.

Their eldest daughter, who is in her final year of high school, began to put all her books into plastic bags. Her parents waded around the house to salvage the family’s most valuable belongings like the refrigerator, TV and stove, and put them on a table that is reinforced with four blocks of wood.

Within a span of not even a day, Huong Toan turned from green paddy fields to muddy sea in the afternoon. With the electricity duly cut and dusk falling, the area, now flooded for dozens of kilometers along National Highway 1, slowly sank into darkness.

Huynh Kim Luong (R) and his wife Hoa have not left their home in Thua Thien-Hue Province for the last 10 days amid the heavy flooding. Photo by VnExpress/Hoang Tao.

Also on October 9, in Huong Van Commune, about six kilometers away, Le Thi Thuc spent a sleepless night watching the water rise.

""I say ‘keeping watch,’ but the water will rise anyway even if I’m asleep. But my mind can be a little bit at rest if I watch it,"" she said.

The 54-year-old too has been confined at home for several days.

That night the entire family took refuge in the bedroom of her 85-year-old mother, whose room is situated farthest from the water. Thuc told her three children to go to sleep early, reminding them to turn off their phones to save the battery for the coming days without electricity.

Dung, her husband, shone the flashlight at the floor, sighing. The water was closing in. That night none of the three adults in the household slept a wink.

The local rice milling shop closed as soon as it started raining, catching Thuc off guard, leaving her no time to prepare enough food for the family.

Luckily her sister, who lives on higher ground, helped out, rowing a boat to Thuc’s house to deliver much-needed rice, bamboo shoot broth and boiled duck.

Seeing the family of six enjoying a meal sitting on a bed, surrounded by floodwater, Thuc could not help but weep.

For the next eight days the water ebbed and flowed. The children kept asking when the rain would stop, but the weather forecast kept getting gloomier.

The whole family had to shovel and sweep the mud and sludge entering the house. ""It was like walking in a swamp,"" they said.

Last Friday the water started to recede a little, going down to waist level, and Thuc took the opportunity to go out and buy some fish and vegetables. Looking around the neighborhood after being trapped inside the house for a week, she failed to recognize the place.

People in Huong Toan Commune, Thua Thien-Hue Province, row boats on their flooded streets to receive instant noodles and other relief supplies. Photo by VnExpress/Hoang Tao.

In Huong Toan, the situation has been grim. With the water showing no signs of receding, Hoang Trong Hieu, the commune chairman, other officials and police officers have not gone home for the last 10 days.

The group, which consists of over 20 people, has divided itself to take 24-hour shifts at the People’s Committee office to distribute supplies and respond to emergencies like transporting the injured and evacuating people.

Since the entire commune is under a meter of water, all travel is done by boat.

""It has been a long time since we saw our feet,"" a member of the group joked, carrying bags of rice on his shoulder in chest-deep water. The man had given Luong’s family two cartons of instant noodles the other day.

The day before electricity was cut, Luong’s had some vegetables, eggs and fish in the refrigerator, but only enough for two days for the family of three. So for the next eight days they had nothing to eat but rice and dry fish.

""I was given instant noodles but did not dare eat them because I did not want to urinate too much,"" he explained.

Luong’s wife, who had surgery just a month ago, stumbled in the dark and fell one night as she sought to go to the bathroom amid the sea of water. Since then he has been placing pots by the bed and replaces the candles twice every night.

""There are a lot of mosquitoes due to all the water.""

Nguyen Van Lieu wades through water to the stove in his flooded home in Thua Thien Hue Province, October 2020. Photo by VnExpress/Hoang Tao.

In Huong Van Commune, Nguyen Van Lieu, 63, has taken over the most dangerous task from his wife since the floods came: cooking. He dons his conical hat and raincoat every day to light the stove, standing in chest-deep water.

""If my wife gets into the water to cook, it will come up to her neck,"" he joked, patting his wife’s back with a smile.

Their house was almost completed earlier this year but the roof has not been finished. The family is among the luckier ones in the neighborhood since the water only comes up to the thighs even during the heaviest rains.

But the kitchen is a different story. There had been over 20 bags of rice, weighing over a ton, but everything was soaked the very first night. Vy, Lieu’s wife, had no choice but to give them away to her neighbors to feed their ducks and chickens. She has been borrowing rice from others.

They have not told their two eldest children, who are workers in the south, about their situation, not wanting to worry them.

Like many others, the couple have been trapped inside their home, situated just 100 m from the national highway, for more than a week. Every day Vy would cast her gaze on the other side of the highway to look at the paddy fields longingly despite realizing they must be submerged under water.

A few days before the rains came she had sold her first few gourds of the season. ""They sell well this year at VND10,000 (43 cents) per kilogram,"" she said. She was hoping to earn around VND10 million from selling them all over two months.

But that was before the storm came. She was only able to sell for two days, earning VND240,000, before she was forced to remain at home.

She and her husband have been reminiscing about the historic flood in Thua Thien Hue 21 years ago. The deluge in November 1999 had submerged thousands of houses and paralyzed all traffic and electrical and communication systems in the province. There had been rainfall of up to 2,300 mm in just the first three days. Several people had been swept away and killed during that disaster.

At that time the couple and their children stacked two beds on top of each other and waited for the floods to recede, the anguished voices of people who lost loved ones in the background.

Their son, seeing how his parents had to face flooding year after year, wanted to help them find a safer place to live in, but they cannot countenance moving out of their hometown.

More heavy rains are expected in central Vietnam regions at least until Wednesday, meteorologists said.

Rivers are expected to rise further, as is the risk of floods and landslides. Vehicles continue to line up along National Highway 1 and other roads on higher ground as people park their cars and motorbikes there to avoid the water.

But the people cannot do the same, they cannot just leave their houses. The only thing that Luong, Thuc and Lieu can do is to barricade themselves inside their homes and pray for the water to go away","Tue, 20 Oct 2020 07:00:00 GMT",https://vcdn-english.vnecdn.net/2020/10/19/fbbdc0d9e2fe1ca045ef7172160297-3133-2038-1603105515_1200x0.jpg,"['vietnam', 'misery', 'rice', 'water', 'province', 'rain', 'thuc', 'floods', 'house', 'amid', 'days', 'wife', 'drowns', 'thua', 'night', 'family', 'continuing']", ,flood
54,54,FL-2018-000416-VNM,"Vietnam receives more flood aids from Australia, Switzerland, Thailand - VnExpress International",https://e.vnexpress.net/news/news/vietnam-receives-more-flood-aids-from-australia-switzerland-thailand-4188266.html,"A man in Ha Tinh Province enters his house via the roof as streets are submerged under floodwater, October 20 2020. Photo by VnExpress/Le Hoang.

Australia, Switzerland and Thailand have offered aid to victims of multiple storms and floods in central Vietnam last month.

The Australian embassy in Hanoi said on Friday its government will provide an additional AUD2 million ($1.45 million) to help Vietnam respond to the impacts of prolonged floods and landslides in the central region. The country had earlier provided AUD100,000 ($71,300).

The aid money will be used to meet urgent needs like providing clean water and sanitation and hygiene and dignity kits to affected people, and support the restoration of clean water supply to schools.

The Swiss embassy also announced grant of urgent aid worth CHF300,000 ($333,000) to help address the immediate needs of 160,000 people focusing on housing, livelihoods, healthcare, water, and hygiene.

In a phone call to Vietnamese Prime Minister Nguyen Xuan Phuc on Friday, his Thai counterpart, Prayut Chan-o-cha, offered $30,000 toward relief efforts.

The central region was repeatedly hit by torrential rains, widespread flooding and landslides triggered by four storms in October.

So far 235 people have been killed or are missing, almost 390,000 houses were flooded and more than 300,000 families have been evacuated, according to the Vietnam Disaster Management Authority.

Many people have lost almost all their household possessions or had their homes, food stocks, livestock, and crops badly damaged.

The Netherlands has pledged EUR2 million ($2.35 million) and the U.K. announced aid of £500,000 ($649,100) while the U.S. announced a donation of $2.1 million.","Sat, 07 Nov 2020 08:00:00 GMT",https://vcdn-english.vnecdn.net/2020/11/07/ht51603248552-1604717599-16047-6687-9893-1604718857_1200x0.jpg,"['vietnam', 'storms', 'switzerland', 'aid', 'water', 'flood', 'offered', 'urgent', 'aids', 'thailand', 'australia', 'central', 'announced', 'region', 'million', 'receives']", ,flood
55,55,FL-2018-000416-VNM,Dutch government to help with $1bn flood plan for Vietnamese high-tech city - News - GCR - GCR,https://www.globalconstructionreview.com/news/dutch-government-help-1bn-flood-plan-vietnamese-hi/,"The Dutch government is to help Ho Chi Minh City (HCMC) devise an urban development plan and a flood prevention strategy for Thu Duc City, a 210-sq-km hub for high-tech industries that is due to come into being in March.

According to Tran Phuoc Anh, acting director of the city’s Foreign Department, the sustainable flood prevention project for Thu Duc City would have a total investment of more than $1bn, and would be implemented as a public–private project with the participation of the Dutch government.

Le Hoa Binh, deputy chair of HCMC, said he hoped the Netherlands would help create a city that was “sustainable and well adapted to climate change”.

Elizabeth Akkerman, the Dutch ambassador to Vietnam, said her government would help HCMC and Thu Duc City with advanced construction technologies.

Thu Duc will be based on advanced industries such as autonomous manufacturing, and will include the university precinct in Thu Duc as well as a new-build urban area and financial centre on the Thu Thiem Peninsula.

Thu Duc is the most elevated area in HCMC, but still suffers from seasonal flooding, and its residents suffer from inundation of streets and even houses every time there is heavy rain or a high tide.

In May 2019, HCMC sent a delegation to the Netherlands to study its urban development and flood management methods, and a number of memorandums of understanding were subsequently signed, including a $1bn anti-flooding project in Thu Duc City.

Image: The layout of the Thu Duc innovation zone (Sasaki and enCity)

Further reading:","Mon, 18 Jan 2021 08:00:00 GMT",http://www.globalconstructionreview.com/client_media/images/hochiminh.jpg,"['plan', '1bn', 'duc', 'project', 'flood', 'hightech', 'dutch', 'sustainable', 'prevention', 'city', 'help', 'urban', 'vietnamese', 'hcmc']", ,flood
56,56,FL-2018-000416-VNM,Zero respite for flood-hit central Vietnam as new tropical depression nears - VnExpress International,https://e.vnexpress.net/news/news/zero-respite-for-flood-hit-central-vietnam-as-new-tropical-depression-nears-4177596.html,"Zero respite for flood-hit central Vietnam as new tropical depression nears

Satellite image of a tropical depression heading for central Vietnam, October 16, 2020. Photo courtesy of the National Center for Hydro-Meteorological Forecasting.

A tropical depression is projected to hit central Vietnam on Friday night, bringing heavy rains as the area struggles to recover from more than a week of flooding.

As of 10 a.m. Friday, the tropical depression was about 290 km to the east of Da Nang and Binh Dinh Province, according to the National Center for Hydro-Meteorological Forecasting. Its maximum wind speed was 50 kph.

Within the next 12 hours, the tropical depression would move west at about 30 kph, before making landfall in central Vietnam, then devolving into a low-pressure area over southern Laos.

By 10 p.m. Friday, the low-pressure area would be above the mountainous area of central Vietnam, with a maximum wind speed of 40 kph.

Rough seas and strong winds should be expected in the East Sea, internationally known as the South China Sea, within the next 24 hours.

Central Vietnam should expect particularly heavy rain from now until Wednesday next week, according to the center. Ha Tinh, Quang Binh and southern Nghe An should expect a total rainfall of up to 900 mm during the period, while Quang Tri, Thua Thien-Hue and northern Nghe An should expect up to 500 mm.

Da Nang and its neighbor Quang Nam Province, home to popular ancient town Hoi An, should expect rainfall of up to 500 mm, while regions between Quang Ngai and Phu Yen should expect levels of up to 350 mm.

The Central Highlands should also expect heavy rain until Sunday, with rainfall of up to 250 mm.

Rains are expected to persist in central Vietnam even after Wednesday, the center noted.

Rainfall of 180 mm a day is considered heavy.

Since last week, central Vietnam has been hit by torrential rains, floods and landslides after a cold spell came in contact with tropical turbulence.

On Sunday, Storm Linfa intensified from the turbulence and made landfall over Quang Nam and Quang Ngai. The next day, Storm Nangka hit the coast between northern Thai Binh and central Thanh Hoa provinces.

At least 56 people have been killed, including two people killed when a landslide buried a group of workers at a hydropower plant in Thua Thien Hue Province and 13 others killed by another landslide while coming to rescue the workers.

Thousands of homes in the region have been flooded.

Natural disasters, mostly floods and landslides triggered by storms, killed 132 people and injured 207 last year.","Fri, 16 Oct 2020 07:00:00 GMT",https://vcdn-english.vnecdn.net/2020/10/16/ir202010160420-1602823638-1602-8639-1992-1602823736_1200x0.jpg,"['floodhit', 'area', 'vietnam', 'depression', 'respite', 'quang', 'center', 'nears', 'expect', 'tropical', 'central', 'killed', 'zero', 'week']", ,flood
57,57,FL-2018-000416-VNM,"Cambodia, Thailand, Vietnam - Mekong floods and Tropical Cyclone 19-Pepito (ECHO Daily Flash 20 October 2020) - Cambodia - ReliefWeb",https://reliefweb.int/report/cambodia/cambodia-thailand-vietnam-mekong-floods-and-tropical-cyclone-19-pepito-echo-daily,"Find help on how to use the site, read terms and conditions, view the FAQs and API documentation.","Tue, 20 Oct 2020 07:00:00 GMT",https://reliefweb.int/profiles/reliefweb/themes/kobe/images/metatag/disaster-type/flash-flood.png,"['flash', 'daily', 'tropical', 'thailand', 'read', 'mekong', 'echo', 'conditions', 'cambodia', 'terms', 'site', 'help', 'documentation', 'view', 'cyclone', 'vietnam', 'faqs', 'api', 'floods']", ,none
